 # Gnuplot DataFile Version
 # i x y bathy h zs Manning u v
    1  5.00500500E-01  5.00000000E+00  7.24024500E+00  1.08190618E-06  7.24024608E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
    2  1.50150150E+00  5.00000000E+00  7.22830200E+00  4.78543072E-04  7.22878054E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
    3  2.50250250E+00  5.00000000E+00  7.21636500E+00  5.36414030E-04  7.21690141E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
    4  3.50350350E+00  5.00000000E+00  7.20443400E+00  5.65335348E-04  7.20499934E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
    5  4.50450450E+00  5.00000000E+00  7.19250900E+00  5.79955589E-04  7.19308896E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
    6  5.50550550E+00  5.00000000E+00  7.18059000E+00  5.89993663E-04  7.18117999E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
    7  6.50650650E+00  5.00000000E+00  7.16867700E+00  5.97257919E-04  7.16927426E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
    8  7.50750750E+00  5.00000000E+00  7.15677000E+00  6.05025862E-04  7.15737503E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
    9  8.50850850E+00  5.00000000E+00  7.14486900E+00  6.10206336E-04  7.14547921E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   10  9.50950950E+00  5.00000000E+00  7.13297500E+00  6.14601871E-04  7.13358960E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   11  1.05105100E+01  5.00000000E+00  7.12108700E+00  6.18765963E-04  7.12170577E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   12  1.15115100E+01  5.00000000E+00  7.10920600E+00  6.21133092E-04  7.10982713E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   13  1.25125100E+01  5.00000000E+00  7.09733200E+00  6.25565499E-04  7.09795757E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   14  1.35135100E+01  5.00000000E+00  7.08546400E+00  6.25372043E-04  7.08608937E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   15  1.45145150E+01  5.00000000E+00  7.07360300E+00  6.26353406E-04  7.07422935E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   16  1.55155200E+01  5.00000000E+00  7.06174800E+00  6.31794914E-04  7.06237979E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   17  1.65165200E+01  5.00000000E+00  7.04990100E+00  6.30810514E-04  7.05053181E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   18  1.75175200E+01  5.00000000E+00  7.03806100E+00  6.31220192E-04  7.03869222E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   19  1.85185200E+01  5.00000000E+00  7.02622800E+00  6.31983603E-04  7.02685998E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   20  1.95195200E+01  5.00000000E+00  7.01440200E+00  6.37208177E-04  7.01503921E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   21  2.05205200E+01  5.00000000E+00  7.00258300E+00  6.36154298E-04  7.00321915E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   22  2.15215200E+01  5.00000000E+00  6.99077200E+00  6.36565762E-04  6.99140857E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   23  2.25225200E+01  5.00000000E+00  6.97896800E+00  6.37477763E-04  6.97960548E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   24  2.35235200E+01  5.00000000E+00  6.96717200E+00  6.38855478E-04  6.96781086E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   25  2.45245250E+01  5.00000000E+00  6.95538400E+00  6.40618542E-04  6.95602462E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   26  2.55255300E+01  5.00000000E+00  6.94360300E+00  6.37687076E-04  6.94424069E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   27  2.65265300E+01  5.00000000E+00  6.93183000E+00  6.42490473E-04  6.93247249E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   28  2.75275300E+01  5.00000000E+00  6.92006500E+00  6.40931540E-04  6.92070593E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   29  2.85285300E+01  5.00000000E+00  6.90830800E+00  6.41829239E-04  6.90894983E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   30  2.95295300E+01  5.00000000E+00  6.89656000E+00  6.43797397E-04  6.89720380E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   31  3.05305300E+01  5.00000000E+00  6.88481900E+00  6.41125691E-04  6.88546013E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   32  3.15315300E+01  5.00000000E+00  6.87308700E+00  6.41634969E-04  6.87372863E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   33  3.25325300E+01  5.00000000E+00  6.86136300E+00  6.43568310E-04  6.86200657E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   34  3.35335300E+01  5.00000000E+00  6.84964800E+00  6.46407919E-04  6.85029441E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   35  3.45345350E+01  5.00000000E+00  6.83794100E+00  6.44511881E-04  6.83858551E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   36  3.55355400E+01  5.00000000E+00  6.82624400E+00  6.45914606E-04  6.82688991E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   37  3.65365400E+01  5.00000000E+00  6.81455500E+00  6.43254977E-04  6.81519825E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   38  3.75375400E+01  5.00000000E+00  6.80287400E+00  6.44277448E-04  6.80351828E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   39  3.85385400E+01  5.00000000E+00  6.79120300E+00  6.47045926E-04  6.79185005E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   40  3.95395400E+01  5.00000000E+00  6.77954100E+00  6.45200391E-04  6.78018620E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   41  4.05405400E+01  5.00000000E+00  6.76788900E+00  6.47106107E-04  6.76853611E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   42  4.15415400E+01  5.00000000E+00  6.75624500E+00  6.44749925E-04  6.75688975E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   43  4.25425400E+01  5.00000000E+00  6.74461100E+00  6.46517684E-04  6.74525752E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   44  4.35435400E+01  5.00000000E+00  6.73298700E+00  6.50312343E-04  6.73363731E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   45  4.45445450E+01  5.00000000E+00  6.72137200E+00  6.49163477E-04  6.72202116E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   46  4.55455500E+01  5.00000000E+00  6.70976700E+00  6.45770684E-04  6.71041277E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   47  4.65465500E+01  5.00000000E+00  6.69817200E+00  6.47391535E-04  6.69881939E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   48  4.75475500E+01  5.00000000E+00  6.68658700E+00  6.51399533E-04  6.68723840E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   49  4.85485500E+01  5.00000000E+00  6.67501100E+00  6.50419332E-04  6.67566142E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   50  4.95495500E+01  5.00000000E+00  6.66344600E+00  6.47345888E-04  6.66409335E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   51  5.05505500E+01  5.00000000E+00  6.65189200E+00  6.49719712E-04  6.65254172E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   52  5.15515500E+01  5.00000000E+00  6.64034800E+00  6.47862079E-04  6.64099586E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   53  5.25525500E+01  5.00000000E+00  6.62881400E+00  6.51093416E-04  6.62946509E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   54  5.35535500E+01  5.00000000E+00  6.61729100E+00  6.49816582E-04  6.61794082E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   55  5.45545550E+01  5.00000000E+00  6.60577800E+00  6.46607564E-04  6.60642461E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   56  5.55555600E+01  5.00000000E+00  6.59427700E+00  6.49294715E-04  6.59492629E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   57  5.65565600E+01  5.00000000E+00  6.58278600E+00  6.47642689E-04  6.58343364E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   58  5.75575600E+01  5.00000000E+00  6.57130700E+00  6.51451052E-04  6.57195845E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   59  5.85585600E+01  5.00000000E+00  6.55983900E+00  6.50576122E-04  6.56048958E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   60  5.95595600E+01  5.00000000E+00  6.54838200E+00  6.47720145E-04  6.54902972E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   61  6.05605600E+01  5.00000000E+00  6.53693600E+00  6.51156264E-04  6.53758716E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   62  6.15615600E+01  5.00000000E+00  6.52550200E+00  6.50042626E-04  6.52615204E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   63  6.25625600E+01  5.00000000E+00  6.51408000E+00  6.47057264E-04  6.51472706E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   64  6.35635600E+01  5.00000000E+00  6.50266900E+00  6.50642275E-04  6.50331964E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   65  6.45645650E+01  5.00000000E+00  6.49127100E+00  6.49624933E-04  6.49192062E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   66  6.55655700E+01  5.00000000E+00  6.47988400E+00  6.54647501E-04  6.48053865E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   67  6.65665700E+01  5.00000000E+00  6.46851000E+00  6.54642649E-04  6.46916464E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   68  6.75675700E+01  5.00000000E+00  6.45714700E+00  6.52530709E-04  6.45779953E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   69  6.85685700E+01  5.00000000E+00  6.44579700E+00  6.49175135E-04  6.44644618E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   70  6.95695700E+01  5.00000000E+00  6.43446000E+00  6.53155278E-04  6.43511316E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   71  7.05705700E+01  5.00000000E+00  6.42313500E+00  6.52403924E-04  6.42378740E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
   72  7.15715700E+01  5.00000000E+00  6.41182300E+00  6.49767922E-04  6.41247277E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
