 # Gnuplot DataFile Version
 # i x y bathy h zs Manning u v
      27  6.62500000E+02  1.25000000E+01  2.71836042E-01  7.16530794E-01  9.88366836E-01  2.50000000E-02  8.61752608E-12 -1.78272191E-12 
      28  6.87500000E+02  1.25000000E+01  1.36223681E-01  8.52143155E-01  9.88366836E-01  2.50000000E-02  8.20447168E-12 -1.32496156E-12 
      29  7.12500000E+02  1.25000000E+01 -3.85249797E-01  1.37361663E+00  9.88366836E-01  2.50000000E-02  7.26330522E-12 -2.42719540E-13 
      30  7.37500000E+02  1.25000000E+01 -2.31877380E-01  1.22024422E+00  9.88366836E-01  2.50000000E-02  6.21697083E-12  9.99556684E-13 
      31  7.62500000E+02  1.25000000E+01  1.13778251E-01  8.74588585E-01  9.88366836E-01  2.50000000E-02  5.44458301E-12  3.13498655E-13 
      32  7.87500000E+02  1.25000000E+01 -2.03716185E-01  1.19208302E+00  9.88366836E-01  2.50000000E-02  3.96901309E-12  7.25137346E-14 
      33  8.12500000E+02  1.25000000E+01 -8.01970376E-01  1.79033721E+00  9.88366836E-01  2.50000000E-02  2.96391552E-12  1.37292226E-13 
      34  8.37500000E+02  1.25000000E+01 -2.45458514E-01  1.23382535E+00  9.88366836E-01  2.50000000E-02  2.70180210E-12  7.75445838E-13 
      35  8.62500000E+02  1.25000000E+01  6.55172082E-01  3.33194753E-01  9.88366836E-01  2.50000000E-02  2.66322049E-12  2.48987153E-13 
      36  8.87500000E+02  1.25000000E+01 -7.59466771E-01  1.74783361E+00  9.88366836E-01  2.50000000E-02  9.23920743E-13 -1.18970111E-13 
      37  9.12500000E+02  1.25000000E+01 -1.48571111E-01  1.13693795E+00  9.88366836E-01  2.50000000E-02  7.12926401E-13 -7.82856923E-14 
      38  9.37500000E+02  1.25000000E+01 -9.38289085E-01  1.92665592E+00  9.88366836E-01  2.50000000E-02  7.57647146E-13  1.37841112E-14 
      39  9.62500000E+02  1.25000000E+01  6.10300161E-01  3.78066674E-01  9.88366836E-01  2.50000000E-02  9.13482675E-13 -8.56101697E-14 
      40  9.87500000E+02  1.25000000E+01 -2.47851854E-01  1.23621869E+00  9.88366836E-01  2.50000000E-02  9.94580288E-14  9.50466770E-15 
      41  1.25000000E+01  3.75000000E+01 -5.98248598E-03  9.94349322E-01  9.88366836E-01  2.50000000E-02 -1.45537926E-14 -1.27049193E-13 
      42  3.75000000E+01  3.75000000E+01 -2.67561176E-01  1.25592801E+00  9.88366836E-01  2.50000000E-02  1.57061213E-13 -4.48004463E-13 
      43  6.25000000E+01  3.75000000E+01 -5.60496726E-01  1.54886356E+00  9.88366836E-01  2.50000000E-02  3.48523814E-13 -4.16266908E-14 
      44  8.75000000E+01  3.75000000E+01  6.36443375E-01  3.51923461E-01  9.88366836E-01  2.50000000E-02  7.44940786E-13  1.33408539E-12 
      45  1.12500000E+02  3.75000000E+01  9.86166516E-01  2.20032007E-03  9.88366836E-01  2.50000000E-02 -3.62762237E-11 -2.14535081E-11 
      46  1.37500000E+02  3.75000000E+01 -5.10431734E-01  1.49879857E+00  9.88366836E-01  2.50000000E-02  5.75272709E-12 -1.23422241E-11 
      47  1.62500000E+02  3.75000000E+01 -4.55747954E-01  1.44411479E+00  9.88366836E-01  2.50000000E-02  4.63954385E-12  1.42482933E-12 
      48  1.87500000E+02  3.75000000E+01 -9.26617771E-01  1.91498461E+00  9.88366836E-01  2.50000000E-02  1.83678973E-12  3.08974520E-12 
      49  2.12500000E+02  3.75000000E+01 -6.05654847E-01  1.59402168E+00  9.88366836E-01  2.50000000E-02 -2.78698407E-13  3.04299300E-12 
      50  2.37500000E+02  3.75000000E+01 -4.45395756E-01  1.43376259E+00  9.88366836E-01  2.50000000E-02 -1.36850780E-12  2.03738759E-12 
      51  2.62500000E+02  3.75000000E+01  6.78131645E-01  3.10235191E-01  9.88366836E-01  2.50000000E-02 -2.91656729E-12 -5.80358218E-12 
      52  2.87500000E+02  3.75000000E+01  4.31827320E-01  5.56539516E-01  9.88366836E-01  2.50000000E-02 -1.35880752E-12 -2.16193866E-12 
      53  3.12500000E+02  3.75000000E+01  9.58920598E-01  2.94462374E-02  9.88366836E-01  2.50000000E-02 -4.01286536E-12  7.31571564E-12 
      54  3.37500000E+02  3.75000000E+01 -1.43604037E-01  1.13197087E+00  9.88366836E-01  2.50000000E-02  4.89093805E-14 -2.15128041E-12 
      55  3.62500000E+02  3.75000000E+01 -7.98346345E-01  1.78671318E+00  9.88366836E-01  2.50000000E-02 -6.29226869E-13  6.02045339E-13 
      56  3.87500000E+02  3.75000000E+01 -7.61416868E-01  1.74978370E+00  9.88366836E-01  2.50000000E-02 -1.27830096E-12 -8.55006173E-13 
      57  4.12500000E+02  3.75000000E+01 -7.32299337E-01  1.72066617E+00  9.88366836E-01  2.50000000E-02 -9.26363166E-13 -4.27658702E-12 
      58  4.37500000E+02  3.75000000E+01  4.06542981E-03  9.84301406E-01  9.88366836E-01  2.50000000E-02  5.77662058E-13 -2.00733813E-12 
      59  4.62500000E+02  3.75000000E+01  5.23048454E-01  4.65318382E-01  9.88366836E-01  2.50000000E-02  1.68969252E-12 -2.28026762E-12 
      60  4.87500000E+02  3.75000000E+01  8.70015014E-01  1.18351822E-01  9.88366836E-01  2.50000000E-02  1.07005662E-11 -8.04780252E-12 
      61  5.12500000E+02  3.75000000E+01  6.95774785E-02  9.18789357E-01  9.88366836E-01  2.50000000E-02  4.42660311E-12 -2.04465628E-12 
      62  5.37500000E+02  3.75000000E+01 -2.62874281E-01  1.25124112E+00  9.88366836E-01  2.50000000E-02  4.18312196E-12  1.28621085E-12 
      63  5.62500000E+02  3.75000000E+01  2.57640648E-02  9.62602771E-01  9.88366836E-01  2.50000000E-02  5.98148699E-12  2.15378722E-12 
      64  5.87500000E+02  3.75000000E+01  5.75245284E-01  4.13121552E-01  9.88366836E-01  2.50000000E-02  1.06906915E-11  2.63334505E-12 
      65  6.12500000E+02  3.75000000E+01 -6.05455565E-01  1.59382240E+00  9.88366836E-01  2.50000000E-02  5.73124327E-12 -8.71023548E-13 
      66  6.37500000E+02  3.75000000E+01 -6.78783371E-01  1.66715021E+00  9.88366836E-01  2.50000000E-02  5.41765292E-12 -1.61068202E-12 
      67  6.62500000E+02  3.75000000E+01 -9.13459003E-01  1.90182584E+00  9.88366836E-01  2.50000000E-02  5.30231799E-12 -3.44937806E-12 
      68  6.87500000E+02  3.75000000E+01 -6.50455217E-01  1.63882205E+00  9.88366836E-01  2.50000000E-02  5.63246009E-12 -2.60097996E-12 
      69  7.12500000E+02  3.75000000E+01  2.69543656E-01  7.18823180E-01  9.88366836E-01  2.50000000E-02  7.20373080E-12 -5.20130553E-13 
      70  7.37500000E+02  3.75000000E+01 -3.48170109E-01  1.33653695E+00  9.88366836E-01  2.50000000E-02  4.47709379E-12  1.82735344E-12 
      71  7.62500000E+02  3.75000000E+01 -8.77683744E-01  1.86605058E+00  9.88366836E-01  2.50000000E-02  3.26990212E-12  3.33559648E-13 
      72  7.87500000E+02  3.75000000E+01 -6.64986548E-01  1.65335338E+00  9.88366836E-01  2.50000000E-02  2.83617893E-12  2.62837697E-13 
      73  8.12500000E+02  3.75000000E+01 -8.83911452E-01  1.87227829E+00  9.88366836E-01  2.50000000E-02  2.69083513E-12  4.31908714E-13 
      74  8.37500000E+02  3.75000000E+01 -4.05378689E-01  1.39374552E+00  9.88366836E-01  2.50000000E-02  2.50718941E-12  1.61915846E-12 
      75  8.62500000E+02  3.75000000E+01 -9.46473242E-01  1.93484008E+00  9.88366836E-01  2.50000000E-02  2.08537076E-12  6.53289410E-13 
      76  8.87500000E+02  3.75000000E+01 -4.51688796E-02  1.03353572E+00  9.88366836E-01  2.50000000E-02  1.68157297E-12 -2.08122743E-13 
      77  9.12500000E+02  3.75000000E+01  1.61625845E-01  8.26740991E-01  9.88366836E-01  2.50000000E-02  1.60024307E-12  2.05713778E-13 
      78  9.37500000E+02  3.75000000E+01  8.80252354E-01  1.08114482E-01  9.88366836E-01  2.50000000E-02  2.28243862E-12  8.17007346E-13 
      79  9.62500000E+02  3.75000000E+01 -4.78569655E-01  1.46693649E+00  9.88366836E-01  2.50000000E-02  1.93601728E-13 -5.12614242E-13 
      80  9.87500000E+02  3.75000000E+01 -4.41479578E-01  1.42984641E+00  9.88366836E-01  2.50000000E-02  8.42413896E-14  2.44230856E-14 
      81  1.25000000E+01  6.25000000E+01 -2.22133777E-01  1.21050061E+00  9.88366836E-01  2.50000000E-02 -2.13904612E-13 -5.80258605E-14 
      82  3.75000000E+01  6.25000000E+01 -9.22805164E-01  1.91117200E+00  9.88366836E-01  2.50000000E-02 -5.48069534E-13 -7.42405618E-13 
      83  6.25000000E+01  6.25000000E+01  8.67690341E-01  1.20676495E-01  9.88366836E-01  2.50000000E-02 -6.35142011E-12 -3.05126986E-13 
      84  8.75000000E+01  6.25000000E+01  5.96017279E-01  3.92349557E-01  9.88366836E-01  2.50000000E-02 -8.81396654E-12  3.58454123E-12 
      85  1.12500000E+02  6.25000000E+01  6.44978475E-01  3.43388361E-01  9.88366836E-01  2.50000000E-02 -5.77444153E-12 -7.30786919E-12 
      86  1.37500000E+02  6.25000000E+01  1.31753819E-01  8.56613016E-01  9.88366836E-01  2.50000000E-02  4.71062061E-13 -1.48051771E-11 
      87  1.62500000E+02  6.25000000E+01 -4.55407585E-01  1.44377442E+00  9.88366836E-01  2.50000000E-02  5.97562630E-13  2.44511221E-12 
      88  1.87500000E+02  6.25000000E+01 -5.64947174E-01  1.55331401E+00  9.88366836E-01  2.50000000E-02  1.45899757E-13  4.33258700E-12 
      89  2.12500000E+02  6.25000000E+01  3.81153889E-01  6.07212947E-01  9.88366836E-01  2.50000000E-02 -6.66610612E-13  3.06364019E-12 
      90  2.37500000E+02  6.25000000E+01  8.45212841E-01  1.43153994E-01  9.88366836E-01  2.50000000E-02 -4.09318104E-12  2.84552947E-12 
      91  2.62500000E+02  6.25000000E+01 -2.37008896E-01  1.22537573E+00  9.88366836E-01  2.50000000E-02 -6.67724653E-13 -1.04958301E-11 
      92  2.87500000E+02  6.25000000E+01 -1.01501098E-01  1.08986793E+00  9.88366836E-01  2.50000000E-02  3.07045133E-14 -2.65121778E-12 
      93  3.12500000E+02  6.25000000E+01 -3.41664032E-01  1.33003087E+00  9.88366836E-01  2.50000000E-02 -2.14769821E-12  4.60304561E-12 
      94  3.37500000E+02  6.25000000E+01 -5.72670355E-01  1.56103719E+00  9.88366836E-01  2.50000000E-02 -3.16057929E-12 -2.97447167E-12 
      95  3.62500000E+02  6.25000000E+01 -7.40812302E-01  1.72917914E+00  9.88366836E-01  2.50000000E-02 -2.55295321E-12  4.89724070E-13 
      96  3.87500000E+02  6.25000000E+01  1.39403546E-01  8.48963290E-01  9.88366836E-01  2.50000000E-02 -2.68264425E-12 -1.22411833E-12 
      97  4.12500000E+02  6.25000000E+01 -3.42636639E-01  1.33100347E+00  9.88366836E-01  2.50000000E-02 -1.84247829E-12 -6.62027807E-12 
      98  4.37500000E+02  6.25000000E+01 -8.09230132E-01  1.79759697E+00  9.88366836E-01  2.50000000E-02 -1.52697331E-12 -2.18408152E-12 
      99  4.62500000E+02  6.25000000E+01  8.36185138E-01  1.52181698E-01  9.88366836E-01  2.50000000E-02  2.93533395E-12 -1.44339281E-11 
     100  4.87500000E+02  6.25000000E+01 -7.66004509E-01  1.75437134E+00  9.88366836E-01  2.50000000E-02  4.21468771E-12 -1.19459240E-11 
     101  5.12500000E+02  6.25000000E+01 -8.56193929E-01  1.84456076E+00  9.88366836E-01  2.50000000E-02  4.40650518E-12 -9.54127018E-13 
     102  5.37500000E+02  6.25000000E+01  7.96759260E-01  1.91607576E-01  9.88366836E-01  2.50000000E-02  1.28583152E-11  4.05800510E-12 
     103  5.62500000E+02  6.25000000E+01  9.10743014E-01  7.76238222E-02  9.88366836E-01  2.50000000E-02  1.57986365E-11  1.01682811E-11 
     104  5.87500000E+02  6.25000000E+01  4.33256348E-01  5.55110488E-01  9.88366836E-01  2.50000000E-02  2.77674432E-12  2.30279006E-12 
     105  6.12500000E+02  6.25000000E+01 -2.25020687E-01  1.21338752E+00  9.88366836E-01  2.50000000E-02  3.14962715E-12 -3.60567232E-12 
     106  6.37500000E+02  6.25000000E+01  4.75225974E-01  5.13140862E-01  9.88366836E-01  2.50000000E-02  4.19190702E-12 -2.20903051E-12 
     107  6.62500000E+02  6.25000000E+01  4.58719477E-01  5.29647359E-01  9.88366836E-01  2.50000000E-02  4.22578290E-12 -1.81210014E-12 
     108  6.87500000E+02  6.25000000E+01  9.60961101E-01  2.74057347E-02  9.88366836E-01  2.50000000E-02  1.11552185E-11  4.29989990E-12 
     109  7.12500000E+02  6.25000000E+01 -4.20474387E-01  1.40884122E+00  9.88366836E-01  2.50000000E-02  7.29650041E-13 -8.25699321E-13 
     110  7.37500000E+02  6.25000000E+01 -3.14378457E-01  1.30274529E+00  9.88366836E-01  2.50000000E-02  5.13492439E-13  1.81888705E-12 
     111  7.62500000E+02  6.25000000E+01 -1.11089879E-01  1.09945671E+00  9.88366836E-01  2.50000000E-02  3.32905077E-13 -3.28369652E-14 
     112  7.87500000E+02  6.25000000E+01 -7.61144773E-01  1.74951161E+00  9.88366836E-01  2.50000000E-02  3.49570250E-13  2.94939484E-13 
     113  8.12500000E+02  6.25000000E+01 -3.67239481E-02  1.02509078E+00  9.88366836E-01  2.50000000E-02  3.05959345E-13  7.82210386E-13 
     114  8.37500000E+02  6.25000000E+01 -9.98738683E-01  1.98710552E+00  9.88366836E-01  2.50000000E-02  3.10752118E-13  1.68279643E-12 
     115  8.62500000E+02  6.25000000E+01 -8.80356106E-01  1.86872294E+00  9.88366836E-01  2.50000000E-02  4.18617744E-13  7.00693955E-13 
     116  8.87500000E+02  6.25000000E+01 -6.14383111E-01  1.60274995E+00  9.88366836E-01  2.50000000E-02  6.68213606E-13 -4.63981509E-14 
     117  9.12500000E+02  6.25000000E+01  3.58235454E-01  6.30131382E-01  9.88366836E-01  2.50000000E-02  1.30611653E-12  6.76549979E-13 
     118  9.37500000E+02  6.25000000E+01  6.03469246E-01  3.84897590E-01  9.88366836E-01  2.50000000E-02  1.56200037E-12 -7.35913525E-14 
     119  9.62500000E+02  6.25000000E+01  4.41048308E-01  5.47318528E-01  9.88366836E-01  2.50000000E-02  1.46966489E-12 -7.85048584E-13 
     120  9.87500000E+02  6.25000000E+01  9.11711479E-01  7.66553565E-02  9.88366836E-01  2.50000000E-02  9.79133062E-13 -1.94803529E-13 
     121  1.25000000E+01  8.75000000E+01  1.08678609E-01  8.79688227E-01  9.88366836E-01  2.50000000E-02 -1.12284462E-12  1.09101347E-12 
     122  3.75000000E+01  8.75000000E+01 -2.28846589E-01  1.21721342E+00  9.88366836E-01  2.50000000E-02 -2.99575308E-12 -3.05114138E-14 
     123  6.25000000E+01  8.75000000E+01 -3.58835185E-01  1.34720202E+00  9.88366836E-01  2.50000000E-02 -3.89664735E-12  2.91808106E-12 
     124  8.75000000E+01  8.75000000E+01 -2.64391871E-01  1.25275871E+00  9.88366836E-01  2.50000000E-02 -5.45016475E-12  6.24792566E-12 
     125  1.12500000E+02  8.75000000E+01 -7.25763198E-02  1.06094316E+00  9.88366836E-01  2.50000000E-02 -5.12249026E-12 -6.31260610E-12 
     126  1.37500000E+02  8.75000000E+01 -1.54400161E-01  1.14276700E+00  9.88366836E-01  2.50000000E-02 -9.46751950E-13 -1.61161632E-11 
     127  1.62500000E+02  8.75000000E+01 -5.69328360E-02  1.04529967E+00  9.88366836E-01  2.50000000E-02  1.17081406E-12  3.56757231E-12 
     128  1.87500000E+02  8.75000000E+01  9.24570212E-02  8.95909815E-01  9.88366836E-01  2.50000000E-02  6.79261375E-14  7.65824840E-12 
     129  2.12500000E+02  8.75000000E+01 -4.43656183E-01  1.43202302E+00  9.88366836E-01  2.50000000E-02 -9.80708478E-13  2.14481063E-12 
     130  2.37500000E+02  8.75000000E+01 -5.57667035E-01  1.54603387E+00  9.88366836E-01  2.50000000E-02 -1.41814382E-12 -2.08060562E-14 
     131  2.62500000E+02  8.75000000E+01  8.18492517E-01  1.69874319E-01  9.88366836E-01  2.50000000E-02 -4.00477328E-12 -2.09721201E-11 
     132  2.87500000E+02  8.75000000E+01 -5.73086483E-01  1.56145332E+00  9.88366836E-01  2.50000000E-02  9.25161219E-13 -3.03623423E-12 
     133  3.12500000E+02  8.75000000E+01 -8.05166683E-01  1.79353352E+00  9.88366836E-01  2.50000000E-02  4.74918550E-13  6.35340935E-12 
     134  3.37500000E+02  8.75000000E+01 -3.46934284E-01  1.33530112E+00  9.88366836E-01  2.50000000E-02  2.97065255E-13 -3.98576587E-12 
     135  3.62500000E+02  8.75000000E+01 -3.61523406E-01  1.34989024E+00  9.88366836E-01  2.50000000E-02  7.17901643E-13 -7.82821959E-14 
     136  3.87500000E+02  8.75000000E+01 -3.84854875E-01  1.37322171E+00  9.88366836E-01  2.50000000E-02  9.43622640E-13 -1.66560626E-12 
     137  4.12500000E+02  8.75000000E+01  6.99363783E-01  2.89003053E-01  9.88366836E-01  2.50000000E-02  1.30051328E-11 -3.33768868E-11 
     138  4.37500000E+02  8.75000000E+01 -8.75640272E-01  1.86400711E+00  9.88366836E-01  2.50000000E-02  2.25520407E-11 -3.09573330E-12 
     139  4.62500000E+02  8.75000000E+01  6.10751907E-01  3.77614929E-01  9.88366836E-01  2.50000000E-02  2.85699274E-11 -2.06661334E-11 
     140  4.87500000E+02  8.75000000E+01  3.56843358E-01  6.31523477E-01  9.88366836E-01  2.50000000E-02  2.81225697E-11 -1.67603028E-11 
     141  5.12500000E+02  8.75000000E+01  1.64731033E-01  8.23635803E-01  9.88366836E-01  2.50000000E-02  2.30950090E-11  1.42512930E-12 
     142  5.37500000E+02  8.75000000E+01 -7.42538812E-01  1.73090565E+00  9.88366836E-01  2.50000000E-02  1.55864337E-11 -3.09877294E-12 
     143  5.62500000E+02  8.75000000E+01 -9.48118006E-01  1.93648484E+00  9.88366836E-01  2.50000000E-02  1.34407475E-11  6.15169496E-12 
     144  5.87500000E+02  8.75000000E+01 -3.36867799E-01  1.32523463E+00  9.88366836E-01  2.50000000E-02  1.21804102E-11  2.76865786E-12 
     145  6.12500000E+02  8.75000000E+01 -8.26321860E-01  1.81468870E+00  9.88366836E-01  2.50000000E-02  1.24451760E-11 -2.10164989E-12 
     146  6.37500000E+02  8.75000000E+01  4.72054294E-01  5.16312541E-01  9.88366836E-01  2.50000000E-02  1.82705093E-11 -2.80279762E-12 
     147  6.62500000E+02  8.75000000E+01  3.81361642E-01  6.07005194E-01  9.88366836E-01  2.50000000E-02  1.72370987E-11 -8.42046689E-13 
     148  6.87500000E+02  8.75000000E+01  2.08037102E-01  7.80329734E-01  9.88366836E-01  2.50000000E-02  1.63809041E-11  6.64027612E-12 
     149  7.12500000E+02  8.75000000E+01  7.21356006E-01  2.67010830E-01  9.88366836E-01  2.50000000E-02  1.59100483E-11 -3.35377833E-12 
     150  7.37500000E+02  8.75000000E+01 -6.36567943E-01  1.62493478E+00  9.88366836E-01  2.50000000E-02  1.01108375E-11  1.96890082E-12 
     151  7.62500000E+02  8.75000000E+01  2.81442429E-01  7.06924406E-01  9.88366836E-01  2.50000000E-02  8.62482681E-12 -3.33315964E-13 
     152  7.87500000E+02  8.75000000E+01 -8.69344436E-01  1.85771127E+00  9.88366836E-01  2.50000000E-02  7.80269656E-12  3.84436638E-13 
     153  8.12500000E+02  8.75000000E+01  2.54507633E-01  7.33859202E-01  9.88366836E-01  2.50000000E-02  6.87214661E-12  1.02023267E-12 
     154  8.37500000E+02  8.75000000E+01 -1.03986893E-01  1.09235373E+00  9.88366836E-01  2.50000000E-02  5.75922122E-12  1.72892934E-12 
     155  8.62500000E+02  8.75000000E+01  1.39175414E-01  8.49191421E-01  9.88366836E-01  2.50000000E-02  4.85298258E-12  1.02357659E-12 
     156  8.87500000E+02  8.75000000E+01 -8.52254150E-01  1.84062099E+00  9.88366836E-01  2.50000000E-02  4.08180047E-12 -1.36172992E-14 
     157  9.12500000E+02  8.75000000E+01  9.24882240E-02  8.95878612E-01  9.88366836E-01  2.50000000E-02  3.52367154E-12  1.00691349E-12 
     158  9.37500000E+02  8.75000000E+01  2.11924596E-01  7.76442240E-01  9.88366836E-01  2.50000000E-02  3.38160152E-12  1.42090934E-12 
     159  9.62500000E+02  8.75000000E+01  7.91661204E-01  1.96705632E-01  9.88366836E-01  2.50000000E-02  2.82797422E-12 -7.64712271E-13 
     160  9.87500000E+02  8.75000000E+01 -7.84772235E-01  1.77313907E+00  9.88366836E-01  2.50000000E-02  6.60377775E-14  3.20347039E-14 
     161  1.25000000E+01  1.12500000E+02 -1.38517810E-01  1.12688465E+00  9.88366836E-01  2.50000000E-02 -7.19127217E-13  3.50744853E-12 
     162  3.75000000E+01  1.12500000E+02 -5.15752501E-01  1.50411934E+00  9.88366836E-01  2.50000000E-02 -2.47145136E-12  1.36584807E-12 
     163  6.25000000E+01  1.12500000E+02  6.79722152E-01  3.08644684E-01  9.88366836E-01  2.50000000E-02 -1.34437923E-11  6.80417330E-12 
     164  8.75000000E+01  1.12500000E+02  3.93778443E-01  5.94588393E-01  9.88366836E-01  2.50000000E-02 -1.87539408E-11  1.15421352E-11 
     165  1.12500000E+02  1.12500000E+02 -7.51376039E-01  1.73974287E+00  9.88366836E-01  2.50000000E-02 -1.93885708E-11 -5.27454880E-12 
     166  1.37500000E+02  1.12500000E+02  9.94759526E-01  4.37959287E-08  9.94759569E-01  2.50000000E-02  1.91175114E-12  2.32247066E-12 
     167  1.62500000E+02  1.12500000E+02 -5.96844762E-03  9.94335283E-01  9.88366836E-01  2.50000000E-02  1.30844725E-11  8.80385197E-12 
     168  1.87500000E+02  1.12500000E+02  2.73210245E-01  7.15156591E-01  9.88366836E-01  2.50000000E-02  9.40443310E-12  1.29262481E-11 
     169  2.12500000E+02  1.12500000E+02 -7.97240036E-01  1.78560687E+00  9.88366836E-01  2.50000000E-02  1.98353398E-12  2.62489220E-12 
     170  2.37500000E+02  1.12500000E+02 -5.90233836E-01  1.57860067E+00  9.88366836E-01  2.50000000E-02 -4.14043995E-14  1.06670369E-12 
     171  2.62500000E+02  1.12500000E+02  4.42065805E-01  5.46301030E-01  9.88366836E-01  2.50000000E-02  3.83359046E-13 -1.88796337E-11 
     172  2.87500000E+02  1.12500000E+02 -3.93244859E-01  1.38161169E+00  9.88366836E-01  2.50000000E-02  3.75169350E-12 -3.06802126E-12 
     173  3.12500000E+02  1.12500000E+02  3.09424066E-01  6.78942770E-01  9.88366836E-01  2.50000000E-02 -1.10076003E-12  1.48413633E-11 
     174  3.37500000E+02  1.12500000E+02 -9.66486511E-01  1.95485335E+00  9.88366836E-01  2.50000000E-02 -5.13315768E-12 -4.36665216E-12 
     175  3.62500000E+02  1.12500000E+02 -3.44924414E-01  1.33329125E+00  9.88366836E-01  2.50000000E-02 -6.23275682E-12  4.40519771E-15 
     176  3.87500000E+02  1.12500000E+02  3.36817882E-02  9.54685048E-01  9.88366836E-01  2.50000000E-02 -1.01442687E-11 -2.42505842E-12 
     177  4.12500000E+02  1.12500000E+02  5.63483232E-01  4.24883604E-01  9.88366836E-01  2.50000000E-02 -1.02771311E-11 -4.33593100E-11 
     178  4.37500000E+02  1.12500000E+02 -4.61520794E-01  1.44988763E+00  9.88366836E-01  2.50000000E-02 -5.74141546E-12 -2.36989790E-12 
     179  4.62500000E+02  1.12500000E+02 -8.93975861E-02  1.07776442E+00  9.88366836E-01  2.50000000E-02 -4.19620201E-12 -1.69316488E-11 
     180  4.87500000E+02  1.12500000E+02  5.86560371E-01  4.01806465E-01  9.88366836E-01  2.50000000E-02  7.55206143E-12 -2.64923731E-11 
