 # Gnuplot DataFile Version
 # i x y bathy h zs Manning u v
    1  5.00500500E-01  5.00000000E+00  7.24024500E+00  7.14593185E-05  7.24031646E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
    2  1.50150150E+00  5.00000000E+00  7.22830200E+00  4.78543072E-04  7.22878054E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
    3  2.50250250E+00  5.00000000E+00  7.21636500E+00  5.53066050E-04  7.21691807E+00  3.30000000E-02  0.00000000E+00  0.00000000E+00
    4  3.50350350E+00  5.00000000E+00  7.20443400E+00  1.02321109E-03  7.20545721E+00  3.30000000E-02  5.12183974E-03  0.00000000E+00
    5  4.50450450E+00  5.00000000E+00  7.19250900E+00  1.53244315E-03  7.19404144E+00  3.30000000E-02  9.00293952E-03  0.00000000E+00
    6  5.50550550E+00  5.00000000E+00  7.18059000E+00  2.09866744E-03  7.18268867E+00  3.30000000E-02  1.35436536E-02  0.00000000E+00
    7  6.50650650E+00  5.00000000E+00  7.16867700E+00  2.73821666E-03  7.17141522E+00  3.30000000E-02  1.89306246E-02  0.00000000E+00
    8  7.50750750E+00  5.00000000E+00  7.15677000E+00  3.46862848E-03  7.16023863E+00  3.30000000E-02  2.53474671E-02  0.00000000E+00
    9  8.50850850E+00  5.00000000E+00  7.14486900E+00  4.31642873E-03  7.14918543E+00  3.30000000E-02  3.30592721E-02  0.00000000E+00
   10  9.50950950E+00  5.00000000E+00  7.13297500E+00  5.32924352E-03  7.13830424E+00  3.30000000E-02  4.25264420E-02  0.00000000E+00
   11  1.05105100E+01  5.00000000E+00  7.12108700E+00  6.60247087E-03  7.12768947E+00  3.30000000E-02  5.46629994E-02  0.00000000E+00
   12  1.15115100E+01  5.00000000E+00  7.10920600E+00  8.35293616E-03  7.11755894E+00  3.30000000E-02  7.15834581E-02  0.00000000E+00
   13  1.25125100E+01  5.00000000E+00  7.09733200E+00  1.08232114E-02  7.10815521E+00  3.30000000E-02  9.60094928E-02  0.00000000E+00
   14  1.35135100E+01  5.00000000E+00  7.08546400E+00  1.28853517E-02  7.09834935E+00  3.30000000E-02  1.19742936E-01  0.00000000E+00
   15  1.45145150E+01  5.00000000E+00  7.07360300E+00  1.46382820E-02  7.08824128E+00  3.30000000E-02  1.39135541E-01  0.00000000E+00
   16  1.55155200E+01  5.00000000E+00  7.06174800E+00  1.62685051E-02  7.07801651E+00  3.30000000E-02  1.55628984E-01  0.00000000E+00
   17  1.65165200E+01  5.00000000E+00  7.04990100E+00  1.78384530E-02  7.06773945E+00  3.30000000E-02  1.70416969E-01  0.00000000E+00
   18  1.75175200E+01  5.00000000E+00  7.03806100E+00  1.93796601E-02  7.05744066E+00  3.30000000E-02  1.84119864E-01  0.00000000E+00
   19  1.85185200E+01  5.00000000E+00  7.02622800E+00  2.09096707E-02  7.04713767E+00  3.30000000E-02  1.97082476E-01  0.00000000E+00
   20  1.95195200E+01  5.00000000E+00  7.01440200E+00  2.24389486E-02  7.03684095E+00  3.30000000E-02  2.09510926E-01  0.00000000E+00
   21  2.05205200E+01  5.00000000E+00  7.00258300E+00  2.39739960E-02  7.02655700E+00  3.30000000E-02  2.21535089E-01  0.00000000E+00
   22  2.15215200E+01  5.00000000E+00  6.99077200E+00  2.55181770E-02  7.01629018E+00  3.30000000E-02  2.33239729E-01  0.00000000E+00
   23  2.25225200E+01  5.00000000E+00  6.97896800E+00  2.70744020E-02  7.00604240E+00  3.30000000E-02  2.44685729E-01  0.00000000E+00
   24  2.35235200E+01  5.00000000E+00  6.96717200E+00  2.86437375E-02  6.99581574E+00  3.30000000E-02  2.55912535E-01  0.00000000E+00
   25  2.45245250E+01  5.00000000E+00  6.95538400E+00  3.02267851E-02  6.98561079E+00  3.30000000E-02  2.66951865E-01  0.00000000E+00
   26  2.55255300E+01  5.00000000E+00  6.94360300E+00  3.18244946E-02  6.97542749E+00  3.30000000E-02  2.77829015E-01  0.00000000E+00
   27  2.65265300E+01  5.00000000E+00  6.93183000E+00  3.34368786E-02  6.96526688E+00  3.30000000E-02  2.88556581E-01  0.00000000E+00
   28  2.75275300E+01  5.00000000E+00  6.92006500E+00  3.50638818E-02  6.95512888E+00  3.30000000E-02  2.99150256E-01  0.00000000E+00
   29  2.85285300E+01  5.00000000E+00  6.90830800E+00  3.67054886E-02  6.94501349E+00  3.30000000E-02  3.09620978E-01  0.00000000E+00
   30  2.95295300E+01  5.00000000E+00  6.89656000E+00  3.83608316E-02  6.93492083E+00  3.30000000E-02  3.19977732E-01  0.00000000E+00
