 # Gnuplot DataFile Version
 # i x y bathy h zs Manning u v
      15  3.62500000E+02  1.25000000E+01  2.44044062E-01  7.44322773E-01  9.88366836E-01  2.50000000E-02  8.13109018E-12 -4.47340563E-12 
      16  3.87500000E+02  1.25000000E+01 -6.85643526E-01  1.67401036E+00  9.88366836E-01  2.50000000E-02  1.50107956E-11 -2.10382031E-12 
      17  4.12500000E+02  1.25000000E+01  2.59727577E-02  9.62394078E-01  9.88366836E-01  2.50000000E-02  1.83349760E-11 -1.76614684E-12 
      18  4.37500000E+02  1.25000000E+01 -5.16011811E-01  1.50437865E+00  9.88366836E-01  2.50000000E-02  1.55495027E-11 -3.61602587E-13 
      19  4.62500000E+02  1.25000000E+01 -9.20531819E-01  1.90889865E+00  9.88366836E-01  2.50000000E-02  1.76389948E-11 -4.89438396E-13 
      20  4.87500000E+02  1.25000000E+01  2.92289694E-01  6.96077142E-01  9.88366836E-01  2.50000000E-02  3.23020436E-11 -8.28431530E-13 
      21  5.12500000E+02  1.25000000E+01 -6.29697380E-01  1.61806422E+00  9.88366836E-01  2.50000000E-02  2.98528935E-11 -1.28332541E-13 
      22  5.37500000E+02  1.25000000E+01  1.38086539E-01  8.50280296E-01  9.88366836E-01  2.50000000E-02  2.54442816E-11  1.68485402E-12 
      23  5.62500000E+02  1.25000000E+01 -7.46759496E-01  1.73512633E+00  9.88366836E-01  2.50000000E-02  2.84535618E-11  1.60612214E-12 
      24  5.87500000E+02  1.25000000E+01  7.38600993E-01  2.49765843E-01  9.88366836E-01  2.50000000E-02  5.44626386E-11  3.12555578E-12 
      25  6.12500000E+02  1.25000000E+01 -7.02905248E-01  1.69127208E+00  9.88366836E-01  2.50000000E-02  5.20475078E-11  9.40710808E-13 
      26  6.37500000E+02  1.25000000E+01  8.08237824E-01  1.80129012E-01  9.88366836E-01  2.50000000E-02  4.85564311E-11  1.84011273E-12 
      27  6.62500000E+02  1.25000000E+01  2.71836042E-01  7.16530794E-01  9.88366836E-01  2.50000000E-02  2.24613204E-11 -4.21350410E-12 
      28  6.87500000E+02  1.25000000E+01  1.36223681E-01  8.52143155E-01  9.88366836E-01  2.50000000E-02  2.12376779E-11 -3.28438190E-12 
      29  7.12500000E+02  1.25000000E+01 -3.85249797E-01  1.37361663E+00  9.88366836E-01  2.50000000E-02  1.89388353E-11 -6.06662105E-13 
      30  7.37500000E+02  1.25000000E+01 -2.31877380E-01  1.22024422E+00  9.88366836E-01  2.50000000E-02  1.63564607E-11  2.67258821E-12 
      31  7.62500000E+02  1.25000000E+01  1.13778251E-01  8.74588585E-01  9.88366836E-01  2.50000000E-02  1.46219886E-11  8.09999289E-13 
      32  7.87500000E+02  1.25000000E+01 -2.03716185E-01  1.19208302E+00  9.88366836E-01  2.50000000E-02  1.08976288E-11  2.71424463E-13 
      33  8.12500000E+02  1.25000000E+01 -8.01970376E-01  1.79033721E+00  9.88366836E-01  2.50000000E-02  7.98209152E-12  6.08249539E-13 
      34  8.37500000E+02  1.25000000E+01 -2.45458514E-01  1.23382535E+00  9.88366836E-01  2.50000000E-02  6.94872609E-12  2.24862678E-12 
      35  8.62500000E+02  1.25000000E+01  6.55172082E-01  3.33194753E-01  9.88366836E-01  2.50000000E-02  6.16243323E-12  1.05563072E-12 
      36  8.87500000E+02  1.25000000E+01 -7.59466771E-01  1.74783361E+00  9.88366836E-01  2.50000000E-02  2.02090634E-12 -1.85181804E-13 
      37  9.12500000E+02  1.25000000E+01 -1.48571111E-01  1.13693795E+00  9.88366836E-01  2.50000000E-02  1.45816647E-12  5.13205657E-15 
      38  9.37500000E+02  1.25000000E+01 -9.38289085E-01  1.92665592E+00  9.88366836E-01  2.50000000E-02  1.47590335E-12  3.53652046E-14 
      39  9.62500000E+02  1.25000000E+01  6.10300161E-01  3.78066674E-01  9.88366836E-01  2.50000000E-02  1.78815454E-12  1.03077081E-13 
      40  9.87500000E+02  1.25000000E+01 -2.47851854E-01  1.23621869E+00  9.88366836E-01  2.50000000E-02  1.81357011E-13  5.92792558E-14 
      41  1.25000000E+01  3.75000000E+01 -5.98248598E-03  9.94349322E-01  9.88366836E-01  2.50000000E-02  2.35854500E-13 -9.15590959E-13 
      42  3.75000000E+01  3.75000000E+01 -2.67561176E-01  1.25592801E+00  9.88366836E-01  2.50000000E-02  1.12217115E-12 -1.78307662E-12 
      43  6.25000000E+01  3.75000000E+01 -5.60496726E-01  1.54886356E+00  9.88366836E-01  2.50000000E-02  2.05613584E-12 -7.40402355E-14 
      44  8.75000000E+01  3.75000000E+01  6.36443375E-01  3.51923461E-01  9.88366836E-01  2.50000000E-02  5.21555219E-12  6.69999495E-12 
      45  1.12500000E+02  3.75000000E+01  9.86166516E-01  2.20032003E-03  9.88366836E-01  2.50000000E-02 -1.40095282E-10 -6.10934285E-11 
      46  1.37500000E+02  3.75000000E+01 -5.10431734E-01  1.49879857E+00  9.88366836E-01  2.50000000E-02  4.71239958E-12 -1.63156115E-11 
      47  1.62500000E+02  3.75000000E+01 -4.55747954E-01  1.44411479E+00  9.88366836E-01  2.50000000E-02 -1.32246147E-12  9.72345969E-12 
      48  1.87500000E+02  3.75000000E+01 -9.26617771E-01  1.91498461E+00  9.88366836E-01  2.50000000E-02 -1.51209379E-11  1.64764856E-11 
      49  2.12500000E+02  3.75000000E+01 -6.05654847E-01  1.59402168E+00  9.88366836E-01  2.50000000E-02 -2.41278426E-11  6.89696536E-12 
      50  2.37500000E+02  3.75000000E+01 -4.45395756E-01  1.43376259E+00  9.88366836E-01  2.50000000E-02 -3.15623408E-11  3.69056330E-11 
      51  2.62500000E+02  3.75000000E+01  6.78131645E-01  3.10235191E-01  9.88366836E-01  2.50000000E-02 -5.94855815E-11 -4.65552209E-11 
      52  2.87500000E+02  3.75000000E+01  4.31827320E-01  5.56539516E-01  9.88366836E-01  2.50000000E-02 -4.10815148E-11 -2.54836690E-11 
      53  3.12500000E+02  3.75000000E+01  9.58920598E-01  2.94462373E-02  9.88366836E-01  2.50000000E-02 -2.73242334E-11  2.22611095E-11 
      54  3.37500000E+02  3.75000000E+01 -1.43604037E-01  1.13197087E+00  9.88366836E-01  2.50000000E-02  8.87023032E-12 -1.31592245E-11 
      55  3.62500000E+02  3.75000000E+01 -7.98346345E-01  1.78671318E+00  9.88366836E-01  2.50000000E-02  1.15074322E-11 -1.05647389E-11 
      56  3.87500000E+02  3.75000000E+01 -7.61416868E-01  1.74978370E+00  9.88366836E-01  2.50000000E-02  1.24520588E-11 -4.88919743E-12 
      57  4.12500000E+02  3.75000000E+01 -7.32299337E-01  1.72066617E+00  9.88366836E-01  2.50000000E-02  1.35347368E-11 -1.02142554E-12 
      58  4.37500000E+02  3.75000000E+01  4.06542981E-03  9.84301406E-01  9.88366836E-01  2.50000000E-02  1.58024829E-11  4.24213079E-12 
      59  4.62500000E+02  3.75000000E+01  5.23048454E-01  4.65318382E-01  9.88366836E-01  2.50000000E-02  1.60145419E-11 -5.29064626E-12 
      60  4.87500000E+02  3.75000000E+01  8.70015014E-01  1.18351821E-01  9.88366836E-01  2.50000000E-02  4.11345580E-11 -1.29809147E-11 
      61  5.12500000E+02  3.75000000E+01  6.95774785E-02  9.18789357E-01  9.88366836E-01  2.50000000E-02  1.14476687E-11 -3.04246168E-12 
      62  5.37500000E+02  3.75000000E+01 -2.62874281E-01  1.25124112E+00  9.88366836E-01  2.50000000E-02  1.05388368E-11  3.72772511E-12 
      63  5.62500000E+02  3.75000000E+01  2.57640648E-02  9.62602771E-01  9.88366836E-01  2.50000000E-02  1.55931109E-11  6.03890341E-12 
      64  5.87500000E+02  3.75000000E+01  5.75245284E-01  4.13121552E-01  9.88366836E-01  2.50000000E-02  2.80254960E-11  9.63263593E-12 
      65  6.12500000E+02  3.75000000E+01 -6.05455565E-01  1.59382240E+00  9.88366836E-01  2.50000000E-02  1.45906808E-11 -1.63701990E-12 
      66  6.37500000E+02  3.75000000E+01 -6.78783371E-01  1.66715021E+00  9.88366836E-01  2.50000000E-02  1.36662746E-11 -2.04486064E-12 
      67  6.62500000E+02  3.75000000E+01 -9.13459003E-01  1.90182584E+00  9.88366836E-01  2.50000000E-02  1.32096488E-11 -7.70437687E-12 
      68  6.87500000E+02  3.75000000E+01 -6.50455217E-01  1.63882205E+00  9.88366836E-01  2.50000000E-02  1.39956226E-11 -6.43898583E-12 
      69  7.12500000E+02  3.75000000E+01  2.69543656E-01  7.18823180E-01  9.88366836E-01  2.50000000E-02  1.81620093E-11 -1.24028821E-12 
      70  7.37500000E+02  3.75000000E+01 -3.48170109E-01  1.33653695E+00  9.88366836E-01  2.50000000E-02  1.14517957E-11  4.95517838E-12 
      71  7.62500000E+02  3.75000000E+01 -8.77683744E-01  1.86605058E+00  9.88366836E-01  2.50000000E-02  8.52129727E-12  8.30317205E-13 
      72  7.87500000E+02  3.75000000E+01 -6.64986548E-01  1.65335338E+00  9.88366836E-01  2.50000000E-02  7.46186609E-12  9.60377399E-13 
      73  8.12500000E+02  3.75000000E+01 -8.83911452E-01  1.87227829E+00  9.88366836E-01  2.50000000E-02  6.91377108E-12  1.96617794E-12 
      74  8.37500000E+02  3.75000000E+01 -4.05378689E-01  1.39374552E+00  9.88366836E-01  2.50000000E-02  6.11150974E-12  4.90649366E-12 
      75  8.62500000E+02  3.75000000E+01 -9.46473242E-01  1.93484008E+00  9.88366836E-01  2.50000000E-02  4.72050022E-12  2.14765438E-12 
      76  8.87500000E+02  3.75000000E+01 -4.51688796E-02  1.03353572E+00  9.88366836E-01  2.50000000E-02  3.49585503E-12 -1.73185997E-13 
      77  9.12500000E+02  3.75000000E+01  1.61625845E-01  8.26740991E-01  9.88366836E-01  2.50000000E-02  3.33317405E-12  1.06700204E-12 
      78  9.37500000E+02  3.75000000E+01  8.80252354E-01  1.08114482E-01  9.88366836E-01  2.50000000E-02  4.51703743E-12  2.80379341E-12 
      79  9.62500000E+02  3.75000000E+01 -4.78569655E-01  1.46693649E+00  9.88366836E-01  2.50000000E-02  2.65000059E-13 -1.96658257E-13 
      80  9.87500000E+02  3.75000000E+01 -4.41479578E-01  1.42984641E+00  9.88366836E-01  2.50000000E-02  1.05398364E-13  1.41056532E-13 
      81  1.25000000E+01  6.25000000E+01 -2.22133777E-01  1.21050061E+00  9.88366836E-01  2.50000000E-02 -5.29371965E-13 -7.02864952E-13 
      82  3.75000000E+01  6.25000000E+01 -9.22805164E-01  1.91117200E+00  9.88366836E-01  2.50000000E-02 -1.36698194E-12 -2.48853863E-12 
      83  6.25000000E+01  6.25000000E+01  8.67690341E-01  1.20676495E-01  9.88366836E-01  2.50000000E-02 -1.61213227E-11  1.17175430E-12 
      84  8.75000000E+01  6.25000000E+01  5.96017279E-01  3.92349557E-01  9.88366836E-01  2.50000000E-02 -2.50305120E-11  1.51825774E-11 
      85  1.12500000E+02  6.25000000E+01  6.44978475E-01  3.43388361E-01  9.88366836E-01  2.50000000E-02 -2.11508613E-11 -1.10045551E-11 
      86  1.37500000E+02  6.25000000E+01  1.31753819E-01  8.56613016E-01  9.88366836E-01  2.50000000E-02 -6.00096129E-12 -1.79320882E-11 
      87  1.62500000E+02  6.25000000E+01 -4.55407585E-01  1.44377442E+00  9.88366836E-01  2.50000000E-02 -5.19296473E-12  1.65507653E-11 
      88  1.87500000E+02  6.25000000E+01 -5.64947174E-01  1.55331401E+00  9.88366836E-01  2.50000000E-02 -7.63310676E-12  2.23410874E-11 
      89  2.12500000E+02  6.25000000E+01  3.81153889E-01  6.07212947E-01  9.88366836E-01  2.50000000E-02 -1.67268690E-11  5.01217711E-12 
      90  2.37500000E+02  6.25000000E+01  8.45212841E-01  1.43153994E-01  9.88366836E-01  2.50000000E-02 -5.00305384E-11  1.75173100E-11 
      91  2.62500000E+02  6.25000000E+01 -2.37008896E-01  1.22537573E+00  9.88366836E-01  2.50000000E-02 -4.60076675E-12 -9.19983916E-11 
      92  2.87500000E+02  6.25000000E+01 -1.01501098E-01  1.08986793E+00  9.88366836E-01  2.50000000E-02  4.77882640E-12 -3.39117293E-11 
      93  3.12500000E+02  6.25000000E+01 -3.41664032E-01  1.33003087E+00  9.88366836E-01  2.50000000E-02  2.15749639E-12  1.50117705E-11 
      94  3.37500000E+02  6.25000000E+01 -5.72670355E-01  1.56103719E+00  9.88366836E-01  2.50000000E-02 -1.09742465E-12 -2.04284103E-11 
      95  3.62500000E+02  6.25000000E+01 -7.40812302E-01  1.72917914E+00  9.88366836E-01  2.50000000E-02  3.42869650E-12 -1.32426473E-11 
      96  3.87500000E+02  6.25000000E+01  1.39403546E-01  8.48963290E-01  9.88366836E-01  2.50000000E-02  9.94937795E-12 -9.75882280E-12 
      97  4.12500000E+02  6.25000000E+01 -3.42636639E-01  1.33100347E+00  9.88366836E-01  2.50000000E-02  1.40825923E-11 -2.16053486E-12 
      98  4.37500000E+02  6.25000000E+01 -8.09230132E-01  1.79759697E+00  9.88366836E-01  2.50000000E-02  1.46921000E-11  1.33849742E-11 
      99  4.62500000E+02  6.25000000E+01  8.36185138E-01  1.52181698E-01  9.88366836E-01  2.50000000E-02  2.01349333E-11 -1.77298614E-11 
     100  4.87500000E+02  6.25000000E+01 -7.66004509E-01  1.75437134E+00  9.88366836E-01  2.50000000E-02  9.86742177E-12 -2.17599533E-11 
     101  5.12500000E+02  6.25000000E+01 -8.56193929E-01  1.84456076E+00  9.88366836E-01  2.50000000E-02  9.99772794E-12  2.83008745E-13 
     102  5.37500000E+02  6.25000000E+01  7.96759260E-01  1.91607576E-01  9.88366836E-01  2.50000000E-02  2.90818365E-11  1.14360172E-11 
     103  5.62500000E+02  6.25000000E+01  9.10743014E-01  7.76238222E-02  9.88366836E-01  2.50000000E-02  3.85220508E-11  2.87278554E-11 
     104  5.87500000E+02  6.25000000E+01  4.33256348E-01  5.55110487E-01  9.88366836E-01  2.50000000E-02  6.02217571E-12  9.64726673E-12 
     105  6.12500000E+02  6.25000000E+01 -2.25020687E-01  1.21338752E+00  9.88366836E-01  2.50000000E-02  7.06881392E-12 -8.32080137E-12 
     106  6.37500000E+02  6.25000000E+01  4.75225974E-01  5.13140862E-01  9.88366836E-01  2.50000000E-02  1.02028299E-11 -3.66448120E-12 
     107  6.62500000E+02  6.25000000E+01  4.58719477E-01  5.29647359E-01  9.88366836E-01  2.50000000E-02  1.05928863E-11 -2.56727409E-12 
     108  6.87500000E+02  6.25000000E+01  9.60961101E-01  2.74057347E-02  9.88366836E-01  2.50000000E-02  2.64632141E-11  1.86557688E-11 
     109  7.12500000E+02  6.25000000E+01 -4.20474387E-01  1.40884122E+00  9.88366836E-01  2.50000000E-02  1.87970345E-12 -1.79195800E-12 
     110  7.37500000E+02  6.25000000E+01 -3.14378457E-01  1.30274529E+00  9.88366836E-01  2.50000000E-02  1.29971312E-12  5.11381781E-12 
     111  7.62500000E+02  6.25000000E+01 -1.11089879E-01  1.09945671E+00  9.88366836E-01  2.50000000E-02  8.50708346E-13 -6.39812659E-14 
     112  7.87500000E+02  6.25000000E+01 -7.61144773E-01  1.74951161E+00  9.88366836E-01  2.50000000E-02  8.44394008E-13  1.24956304E-12 
     113  8.12500000E+02  6.25000000E+01 -3.67239481E-02  1.02509078E+00  9.88366836E-01  2.50000000E-02  2.70169681E-13  4.42534697E-12 
     114  8.37500000E+02  6.25000000E+01 -9.98738683E-01  1.98710552E+00  9.88366836E-01  2.50000000E-02 -3.22684155E-14  5.71521496E-12 
     115  8.62500000E+02  6.25000000E+01 -8.80356106E-01  1.86872294E+00  9.88366836E-01  2.50000000E-02  2.35450208E-13  2.40699703E-12 
     116  8.87500000E+02  6.25000000E+01 -6.14383111E-01  1.60274995E+00  9.88366836E-01  2.50000000E-02  7.42587462E-13  3.70515645E-14 
     117  9.12500000E+02  6.25000000E+01  3.58235454E-01  6.30131382E-01  9.88366836E-01  2.50000000E-02  1.75202731E-12  2.43128627E-12 
     118  9.37500000E+02  6.25000000E+01  6.03469246E-01  3.84897590E-01  9.88366836E-01  2.50000000E-02  1.84248717E-12  1.15670968E-12 
     119  9.62500000E+02  6.25000000E+01  4.41048308E-01  5.47318528E-01  9.88366836E-01  2.50000000E-02  1.49133257E-12 -5.76868327E-13 
     120  9.87500000E+02  6.25000000E+01  9.11711479E-01  7.66553564E-02  9.88366836E-01  2.50000000E-02  1.38478957E-12  8.30750390E-13 
     121  1.25000000E+01  8.75000000E+01  1.08678609E-01  8.79688227E-01  9.88366836E-01  2.50000000E-02 -2.98959543E-12  2.55399121E-12 
     122  3.75000000E+01  8.75000000E+01 -2.28846589E-01  1.21721342E+00  9.88366836E-01  2.50000000E-02 -8.04188647E-12 -3.22347336E-13 
     123  6.25000000E+01  8.75000000E+01 -3.58835185E-01  1.34720202E+00  9.88366836E-01  2.50000000E-02 -1.06515032E-11  1.10680461E-11 
     124  8.75000000E+01  8.75000000E+01 -2.64391871E-01  1.25275871E+00  9.88366836E-01  2.50000000E-02 -1.58748235E-11  2.45484805E-11 
     125  1.12500000E+02  8.75000000E+01 -7.25763198E-02  1.06094316E+00  9.88366836E-01  2.50000000E-02 -1.90986043E-11 -8.06970625E-12 
     126  1.37500000E+02  8.75000000E+01 -1.54400161E-01  1.14276700E+00  9.88366836E-01  2.50000000E-02 -1.20299206E-11 -1.97912527E-11 
     127  1.62500000E+02  8.75000000E+01 -5.69328360E-02  1.04529967E+00  9.88366836E-01  2.50000000E-02 -1.00326149E-11  2.60055101E-11 
     128  1.87500000E+02  8.75000000E+01  9.24570212E-02  8.95909815E-01  9.88366836E-01  2.50000000E-02 -1.79223432E-11  3.79103799E-11 
     129  2.12500000E+02  8.75000000E+01 -4.43656183E-01  1.43202302E+00  9.88366836E-01  2.50000000E-02 -1.88381452E-11  4.75691667E-12 
     130  2.37500000E+02  8.75000000E+01 -5.57667035E-01  1.54603387E+00  9.88366836E-01  2.50000000E-02 -1.99992038E-11 -4.88932204E-12 
     131  2.62500000E+02  8.75000000E+01  8.18492517E-01  1.69874319E-01  9.88366836E-01  2.50000000E-02 -4.36528809E-11 -1.90280239E-10 
     132  2.87500000E+02  8.75000000E+01 -5.73086483E-01  1.56145332E+00  9.88366836E-01  2.50000000E-02  1.00499554E-11 -3.64112476E-11 
     133  3.12500000E+02  8.75000000E+01 -8.05166683E-01  1.79353352E+00  9.88366836E-01  2.50000000E-02  8.28515766E-12  2.24569248E-11 
     134  3.37500000E+02  8.75000000E+01 -3.46934284E-01  1.33530112E+00  9.88366836E-01  2.50000000E-02  6.47729631E-12 -2.37080368E-11 
     135  3.62500000E+02  8.75000000E+01 -3.61523406E-01  1.34989024E+00  9.88366836E-01  2.50000000E-02  8.46050819E-12 -1.75316982E-11 
     136  3.87500000E+02  8.75000000E+01 -3.84854875E-01  1.37322171E+00  9.88366836E-01  2.50000000E-02  1.14796191E-11 -1.04880685E-11 
     137  4.12500000E+02  8.75000000E+01  6.99363783E-01  2.89003053E-01  9.88366836E-01  2.50000000E-02  5.17558837E-11 -4.73587649E-11 
     138  4.37500000E+02  8.75000000E+01 -8.75640272E-01  1.86400711E+00  9.88366836E-01  2.50000000E-02  7.30678141E-11  1.41844975E-11 
     139  4.62500000E+02  8.75000000E+01  6.10751907E-01  3.77614928E-01  9.88366836E-01  2.50000000E-02  8.57075568E-11 -3.37218782E-11 
     140  4.87500000E+02  8.75000000E+01  3.56843358E-01  6.31523477E-01  9.88366836E-01  2.50000000E-02  7.92007545E-11 -3.32537182E-11 
     141  5.12500000E+02  8.75000000E+01  1.64731033E-01  8.23635803E-01  9.88366836E-01  2.50000000E-02  6.50064945E-11  6.58522487E-12 
     142  5.37500000E+02  8.75000000E+01 -7.42538812E-01  1.73090565E+00  9.88366836E-01  2.50000000E-02  4.42219673E-11 -9.38316885E-12 
     143  5.62500000E+02  8.75000000E+01 -9.48118006E-01  1.93648484E+00  9.88366836E-01  2.50000000E-02  3.84623553E-11  1.74853524E-11 
     144  5.87500000E+02  8.75000000E+01 -3.36867799E-01  1.32523463E+00  9.88366836E-01  2.50000000E-02  3.47973254E-11  1.06489873E-11 
     145  6.12500000E+02  8.75000000E+01 -8.26321860E-01  1.81468870E+00  9.88366836E-01  2.50000000E-02  3.53977005E-11 -3.79232739E-12 
     146  6.37500000E+02  8.75000000E+01  4.72054294E-01  5.16312541E-01  9.88366836E-01  2.50000000E-02  5.30746964E-11 -5.72748152E-12 
     147  6.62500000E+02  8.75000000E+01  3.81361642E-01  6.07005194E-01  9.88366836E-01  2.50000000E-02  5.11872563E-11 -3.25943749E-13 
     148  6.87500000E+02  8.75000000E+01  2.08037102E-01  7.80329734E-01  9.88366836E-01  2.50000000E-02  4.81296586E-11  2.22805858E-11 
     149  7.12500000E+02  8.75000000E+01  7.21356006E-01  2.67010830E-01  9.88366836E-01  2.50000000E-02  4.37492054E-11 -6.84306802E-12 
     150  7.37500000E+02  8.75000000E+01 -6.36567943E-01  1.62493478E+00  9.88366836E-01  2.50000000E-02  2.86839924E-11  5.63801154E-12 
     151  7.62500000E+02  8.75000000E+01  2.81442429E-01  7.06924406E-01  9.88366836E-01  2.50000000E-02  2.48530811E-11 -5.61642481E-13 
     152  7.87500000E+02  8.75000000E+01 -8.69344436E-01  1.85771127E+00  9.88366836E-01  2.50000000E-02  2.28158387E-11  1.78805989E-12 
     153  8.12500000E+02  8.75000000E+01  2.54507633E-01  7.33859202E-01  9.88366836E-01  2.50000000E-02  1.95549176E-11  7.26643457E-12 
     154  8.37500000E+02  8.75000000E+01 -1.03986893E-01  1.09235373E+00  9.88366836E-01  2.50000000E-02  1.55068581E-11  6.83527841E-12 
     155  8.62500000E+02  8.75000000E+01  1.39175414E-01  8.49191421E-01  9.88366836E-01  2.50000000E-02  1.25994020E-11  4.18763109E-12 
     156  8.87500000E+02  8.75000000E+01 -8.52254150E-01  1.84062099E+00  9.88366836E-01  2.50000000E-02  1.03723377E-11  9.56252293E-14 
     157  9.12500000E+02  8.75000000E+01  9.24882240E-02  8.95878612E-01  9.88366836E-01  2.50000000E-02  8.95320586E-12  3.73127194E-12 
     158  9.37500000E+02  8.75000000E+01  2.11924596E-01  7.76442240E-01  9.88366836E-01  2.50000000E-02  8.61514457E-12  4.75222754E-12 
     159  9.62500000E+02  8.75000000E+01  7.91661204E-01  1.96705632E-01  9.88366836E-01  2.50000000E-02  7.43077614E-12  6.22143925E-14 
     160  9.87500000E+02  8.75000000E+01 -7.84772235E-01  1.77313907E+00  9.88366836E-01  2.50000000E-02  1.88657953E-13  4.02799201E-13 
     161  1.25000000E+01  1.12500000E+02 -1.38517810E-01  1.12688465E+00  9.88366836E-01  2.50000000E-02 -1.17269356E-12  8.31167626E-12 
     162  3.75000000E+01  1.12500000E+02 -5.15752501E-01  1.50411934E+00  9.88366836E-01  2.50000000E-02 -4.07889082E-12  3.22421993E-12 
     163  6.25000000E+01  1.12500000E+02  6.79722152E-01  3.08644684E-01  9.88366836E-01  2.50000000E-02 -2.20741277E-11  1.76856794E-11 
     164  8.75000000E+01  1.12500000E+02  3.93778443E-01  5.94588393E-01  9.88366836E-01  2.50000000E-02 -3.21595630E-11  3.51638959E-11 
     165  1.12500000E+02  1.12500000E+02 -7.51376039E-01  1.73974287E+00  9.88366836E-01  2.50000000E-02 -3.38788953E-11 -6.81559882E-12 
     166  1.37500000E+02  1.12500000E+02  9.94759526E-01  5.73188330E-08  9.94759583E-01  2.50000000E-02  3.13110161E-12  3.80378570E-12 
     167  1.62500000E+02  1.12500000E+02 -5.96844762E-03  9.94335283E-01  9.88366836E-01  2.50000000E-02 -5.69659262E-12  4.56954339E-11 
     168  1.87500000E+02  1.12500000E+02  2.73210245E-01  7.15156591E-01  9.88366836E-01  2.50000000E-02 -1.76119010E-11  5.92825435E-11 
     169  2.12500000E+02  1.12500000E+02 -7.97240036E-01  1.78560687E+00  9.88366836E-01  2.50000000E-02 -2.77190405E-11  1.19700264E-11 
     170  2.37500000E+02  1.12500000E+02 -5.90233836E-01  1.57860067E+00  9.88366836E-01  2.50000000E-02 -3.62781750E-11 -6.35202755E-12 
     171  2.62500000E+02  1.12500000E+02  4.42065805E-01  5.46301030E-01  9.88366836E-01  2.50000000E-02 -2.77946166E-11 -1.85568733E-10 
     172  2.87500000E+02  1.12500000E+02 -3.93244859E-01  1.38161169E+00  9.88366836E-01  2.50000000E-02  2.54863422E-11 -4.00521668E-11 
     173  3.12500000E+02  1.12500000E+02  3.09424066E-01  6.78942769E-01  9.88366836E-01  2.50000000E-02  1.18019582E-11  5.61197332E-11 
     174  3.37500000E+02  1.12500000E+02 -9.66486511E-01  1.95485335E+00  9.88366836E-01  2.50000000E-02 -5.42918987E-12 -2.84251675E-11 
     175  3.62500000E+02  1.12500000E+02 -3.44924414E-01  1.33329125E+00  9.88366836E-01  2.50000000E-02 -7.41367797E-12 -2.08454364E-11 
     176  3.87500000E+02  1.12500000E+02  3.36817882E-02  9.54685048E-01  9.88366836E-01  2.50000000E-02 -1.09687744E-11 -1.13805139E-11 
     177  4.12500000E+02  1.12500000E+02  5.63483232E-01  4.24883604E-01  9.88366836E-01  2.50000000E-02 -9.01545504E-12 -6.61559698E-11 
     178  4.37500000E+02  1.12500000E+02 -4.61520794E-01  1.44988763E+00  9.88366836E-01  2.50000000E-02 -6.67106344E-12  1.65361184E-11 
     179  4.62500000E+02  1.12500000E+02 -8.93975861E-02  1.07776442E+00  9.88366836E-01  2.50000000E-02 -3.95824695E-12 -2.91047156E-11 
     180  4.87500000E+02  1.12500000E+02  5.86560371E-01  4.01806465E-01  9.88366836E-01  2.50000000E-02  2.17923947E-11 -5.46444993E-11 
