 # Gnuplot DataFile Version
 # i x y bathy h zs Manning u v
      35  8.62500000E+02  1.25000000E+01  6.55172082E-01  3.33194753E-01  9.88366836E-01  2.50000000E-02  1.66264249E-12  1.10263568E-13 
      36  8.87500000E+02  1.25000000E+01 -7.59466771E-01  1.74783361E+00  9.88366836E-01  2.50000000E-02  5.88038180E-13 -8.25131725E-14 
      37  9.12500000E+02  1.25000000E+01 -1.48571111E-01  1.13693795E+00  9.88366836E-01  2.50000000E-02  4.63946924E-13 -6.60575052E-14 
      38  9.37500000E+02  1.25000000E+01 -9.38289085E-01  1.92665592E+00  9.88366836E-01  2.50000000E-02  5.00077130E-13  8.43894873E-15 
      39  9.62500000E+02  1.25000000E+01  6.10300161E-01  3.78066674E-01  9.88366836E-01  2.50000000E-02  6.02117430E-13 -8.19140753E-14 
      40  9.87500000E+02  1.25000000E+01 -2.47851854E-01  1.23621869E+00  9.88366836E-01  2.50000000E-02  6.66047180E-14  2.47582943E-15 
      41  1.25000000E+01  3.75000000E+01 -5.98248598E-03  9.94349322E-01  9.88366836E-01  2.50000000E-02 -3.43288303E-14 -2.34487091E-14 
      42  3.75000000E+01  3.75000000E+01 -2.67561176E-01  1.25592801E+00  9.88366836E-01  2.50000000E-02  2.69927651E-14 -2.11851820E-13 
      43  6.25000000E+01  3.75000000E+01 -5.60496726E-01  1.54886356E+00  9.88366836E-01  2.50000000E-02  9.96875246E-14 -2.80794914E-14 
      44  8.75000000E+01  3.75000000E+01  6.36443375E-01  3.51923461E-01  9.88366836E-01  2.50000000E-02  1.31632278E-13  4.85988891E-13 
      45  1.12500000E+02  3.75000000E+01  9.86166516E-01  2.20032010E-03  9.88366836E-01  2.50000000E-02 -1.73726102E-11 -1.23030552E-11 
      46  1.37500000E+02  3.75000000E+01 -5.10431734E-01  1.49879857E+00  9.88366836E-01  2.50000000E-02  4.39313828E-12 -8.84495604E-12 
      47  1.62500000E+02  3.75000000E+01 -4.55747954E-01  1.44411479E+00  9.88366836E-01  2.50000000E-02  4.02483336E-12  2.83070911E-13 
      48  1.87500000E+02  3.75000000E+01 -9.26617771E-01  1.91498461E+00  9.88366836E-01  2.50000000E-02  2.96510676E-12  1.04822074E-12 
      49  2.12500000E+02  3.75000000E+01 -6.05654847E-01  1.59402168E+00  9.88366836E-01  2.50000000E-02  2.03214658E-12  1.90956673E-12 
      50  2.37500000E+02  3.75000000E+01 -4.45395756E-01  1.43376259E+00  9.88366836E-01  2.50000000E-02  1.81405750E-12 -1.75153241E-12 
      51  2.62500000E+02  3.75000000E+01  6.78131645E-01  3.10235191E-01  9.88366836E-01  2.50000000E-02  3.13602794E-12 -5.05228947E-13 
      52  2.87500000E+02  3.75000000E+01  4.31827320E-01  5.56539516E-01  9.88366836E-01  2.50000000E-02  2.71597907E-12  5.76964192E-13 
      53  3.12500000E+02  3.75000000E+01  9.58920598E-01  2.94462374E-02  9.88366836E-01  2.50000000E-02 -8.19046966E-13  4.05619462E-12 
      54  3.37500000E+02  3.75000000E+01 -1.43604037E-01  1.13197087E+00  9.88366836E-01  2.50000000E-02 -7.95922298E-13 -5.71869348E-13 
      55  3.62500000E+02  3.75000000E+01 -7.98346345E-01  1.78671318E+00  9.88366836E-01  2.50000000E-02 -1.61451546E-12  1.50057947E-12 
      56  3.87500000E+02  3.75000000E+01 -7.61416868E-01  1.74978370E+00  9.88366836E-01  2.50000000E-02 -2.24977495E-12 -2.60647884E-13 
      57  4.12500000E+02  3.75000000E+01 -7.32299337E-01  1.72066617E+00  9.88366836E-01  2.50000000E-02 -2.05555680E-12 -3.50750691E-12 
      58  4.37500000E+02  3.75000000E+01  4.06542981E-03  9.84301406E-01  9.88366836E-01  2.50000000E-02 -1.00224627E-12 -2.09538691E-12 
      59  4.62500000E+02  3.75000000E+01  5.23048454E-01  4.65318382E-01  9.88366836E-01  2.50000000E-02 -8.18466789E-14 -1.42368421E-12 
      60  4.87500000E+02  3.75000000E+01  8.70015014E-01  1.18351822E-01  9.88366836E-01  2.50000000E-02  5.14354800E-12 -5.55060295E-12 
      61  5.12500000E+02  3.75000000E+01  6.95774785E-02  9.18789357E-01  9.88366836E-01  2.50000000E-02  2.65292143E-12 -1.43536695E-12 
      62  5.37500000E+02  3.75000000E+01 -2.62874281E-01  1.25124112E+00  9.88366836E-01  2.50000000E-02  2.53350647E-12  7.33381194E-13 
      63  5.62500000E+02  3.75000000E+01  2.57640648E-02  9.62602771E-01  9.88366836E-01  2.50000000E-02  3.57261332E-12  1.24382326E-12 
      64  5.87500000E+02  3.75000000E+01  5.75245284E-01  4.13121552E-01  9.88366836E-01  2.50000000E-02  6.36854336E-12  1.31365619E-12 
      65  6.12500000E+02  3.75000000E+01 -6.05455565E-01  1.59382240E+00  9.88366836E-01  2.50000000E-02  3.45360755E-12 -5.79534636E-13 
      66  6.37500000E+02  3.75000000E+01 -6.78783371E-01  1.66715021E+00  9.88366836E-01  2.50000000E-02  3.27617864E-12 -1.16661990E-12 
      67  6.62500000E+02  3.75000000E+01 -9.13459003E-01  1.90182584E+00  9.88366836E-01  2.50000000E-02  3.22197941E-12 -2.17903115E-12 
      68  6.87500000E+02  3.75000000E+01 -6.50455217E-01  1.63882205E+00  9.88366836E-01  2.50000000E-02  3.42686939E-12 -1.58486395E-12 
      69  7.12500000E+02  3.75000000E+01  2.69543656E-01  7.18823180E-01  9.88366836E-01  2.50000000E-02  4.35746161E-12 -3.20722253E-13 
      70  7.37500000E+02  3.75000000E+01 -3.48170109E-01  1.33653695E+00  9.88366836E-01  2.50000000E-02  2.69483211E-12  1.06974835E-12 
      71  7.62500000E+02  3.75000000E+01 -8.77683744E-01  1.86605058E+00  9.88366836E-01  2.50000000E-02  1.95433275E-12  2.02213114E-13 
      72  7.87500000E+02  3.75000000E+01 -6.64986548E-01  1.65335338E+00  9.88366836E-01  2.50000000E-02  1.68931435E-12  1.31722968E-13 
      73  8.12500000E+02  3.75000000E+01 -8.83911452E-01  1.87227829E+00  9.88366836E-01  2.50000000E-02  1.61832491E-12  1.78890084E-13 
      74  8.37500000E+02  3.75000000E+01 -4.05378689E-01  1.39374552E+00  9.88366836E-01  2.50000000E-02  1.53910097E-12  9.02524556E-13 
      75  8.62500000E+02  3.75000000E+01 -9.46473242E-01  1.93484008E+00  9.88366836E-01  2.50000000E-02  1.31479815E-12  3.48935017E-13 
      76  8.87500000E+02  3.75000000E+01 -4.51688796E-02  1.03353572E+00  9.88366836E-01  2.50000000E-02  1.09001476E-12 -1.58115243E-13 
      77  9.12500000E+02  3.75000000E+01  1.61625845E-01  8.26740991E-01  9.88366836E-01  2.50000000E-02  1.03674271E-12  7.48233422E-14 
      78  9.37500000E+02  3.75000000E+01  8.80252354E-01  1.08114482E-01  9.88366836E-01  2.50000000E-02  1.50026044E-12  4.25117587E-13 
      79  9.62500000E+02  3.75000000E+01 -4.78569655E-01  1.46693649E+00  9.88366836E-01  2.50000000E-02  1.38138860E-13 -4.12663161E-13 
      80  9.87500000E+02  3.75000000E+01 -4.41479578E-01  1.42984641E+00  9.88366836E-01  2.50000000E-02  6.10137328E-14  7.40747664E-15 
      81  1.25000000E+01  6.25000000E+01 -2.22133777E-01  1.21050061E+00  9.88366836E-01  2.50000000E-02 -1.30478305E-13  1.33836550E-14 
      82  3.75000000E+01  6.25000000E+01 -9.22805164E-01  1.91117200E+00  9.88366836E-01  2.50000000E-02 -3.33137022E-13 -3.94984153E-13 
      83  6.25000000E+01  6.25000000E+01  8.67690341E-01  1.20676495E-01  9.88366836E-01  2.50000000E-02 -3.83640605E-12 -3.73353735E-13 
      84  8.75000000E+01  6.25000000E+01  5.96017279E-01  3.92349557E-01  9.88366836E-01  2.50000000E-02 -5.07056214E-12  1.58187160E-12 
      85  1.12500000E+02  6.25000000E+01  6.44978475E-01  3.43388361E-01  9.88366836E-01  2.50000000E-02 -2.87754015E-12 -5.11709666E-12 
      86  1.37500000E+02  6.25000000E+01  1.31753819E-01  8.56613016E-01  9.88366836E-01  2.50000000E-02  9.57243371E-13 -1.07654128E-11 
      87  1.62500000E+02  6.25000000E+01 -4.55407585E-01  1.44377442E+00  9.88366836E-01  2.50000000E-02  9.89292214E-13  4.99258916E-13 
      88  1.87500000E+02  6.25000000E+01 -5.64947174E-01  1.55331401E+00  9.88366836E-01  2.50000000E-02  8.39468307E-13  1.54273258E-12 
      89  2.12500000E+02  6.25000000E+01  3.81153889E-01  6.07212947E-01  9.88366836E-01  2.50000000E-02  1.01069993E-12  2.10418517E-12 
      90  2.37500000E+02  6.25000000E+01  8.45212841E-01  1.43153994E-01  9.88366836E-01  2.50000000E-02  1.25410373E-12  7.46150003E-13 
      91  2.62500000E+02  6.25000000E+01 -2.37008896E-01  1.22537573E+00  9.88366836E-01  2.50000000E-02 -1.31970755E-13 -1.79583448E-13 
      92  2.87500000E+02  6.25000000E+01 -1.01501098E-01  1.08986793E+00  9.88366836E-01  2.50000000E-02 -4.27046116E-13  9.58108425E-13 
      93  3.12500000E+02  6.25000000E+01 -3.41664032E-01  1.33003087E+00  9.88366836E-01  2.50000000E-02 -2.01389131E-12  2.46150613E-12 
      94  3.37500000E+02  6.25000000E+01 -5.72670355E-01  1.56103719E+00  9.88366836E-01  2.50000000E-02 -2.55983259E-12 -5.80267261E-13 
      95  3.62500000E+02  6.25000000E+01 -7.40812302E-01  1.72917914E+00  9.88366836E-01  2.50000000E-02 -2.47523270E-12  1.65836050E-12 
      96  3.87500000E+02  6.25000000E+01  1.39403546E-01  8.48963290E-01  9.88366836E-01  2.50000000E-02 -3.20057566E-12 -1.12781496E-13 
      97  4.12500000E+02  6.25000000E+01 -3.42636639E-01  1.33100347E+00  9.88366836E-01  2.50000000E-02 -2.88400706E-12 -5.37351909E-12 
      98  4.37500000E+02  6.25000000E+01 -8.09230132E-01  1.79759697E+00  9.88366836E-01  2.50000000E-02 -2.67576495E-12 -3.10808468E-12 
      99  4.62500000E+02  6.25000000E+01  8.36185138E-01  1.52181698E-01  9.88366836E-01  2.50000000E-02  5.78694839E-13 -1.04876009E-11 
     100  4.87500000E+02  6.25000000E+01 -7.66004509E-01  1.75437134E+00  9.88366836E-01  2.50000000E-02  2.62066924E-12 -8.00710461E-12 
     101  5.12500000E+02  6.25000000E+01 -8.56193929E-01  1.84456076E+00  9.88366836E-01  2.50000000E-02  2.76983186E-12 -8.31927846E-13 
     102  5.37500000E+02  6.25000000E+01  7.96759260E-01  1.91607576E-01  9.88366836E-01  2.50000000E-02  8.09151182E-12  2.34625251E-12 
     103  5.62500000E+02  6.25000000E+01  9.10743014E-01  7.76238222E-02  9.88366836E-01  2.50000000E-02  9.67993379E-12  5.85755228E-12 
     104  5.87500000E+02  6.25000000E+01  4.33256348E-01  5.55110488E-01  9.88366836E-01  2.50000000E-02  1.77419441E-12  1.03257272E-12 
     105  6.12500000E+02  6.25000000E+01 -2.25020687E-01  1.21338752E+00  9.88366836E-01  2.50000000E-02  1.98825696E-12 -2.25280918E-12 
     106  6.37500000E+02  6.25000000E+01  4.75225974E-01  5.13140862E-01  9.88366836E-01  2.50000000E-02  2.56906728E-12 -1.51739824E-12 
     107  6.62500000E+02  6.25000000E+01  4.58719477E-01  5.29647359E-01  9.88366836E-01  2.50000000E-02  2.56088821E-12 -1.28399181E-12 
     108  6.87500000E+02  6.25000000E+01  9.60961101E-01  2.74057347E-02  9.88366836E-01  2.50000000E-02  6.90520932E-12  1.85703349E-12 
     109  7.12500000E+02  6.25000000E+01 -4.20474387E-01  1.40884122E+00  9.88366836E-01  2.50000000E-02  4.38276222E-13 -5.25770799E-13 
     110  7.37500000E+02  6.25000000E+01 -3.14378457E-01  1.30274529E+00  9.88366836E-01  2.50000000E-02  3.11530328E-13  1.04646319E-12 
     111  7.62500000E+02  6.25000000E+01 -1.11089879E-01  1.09945671E+00  9.88366836E-01  2.50000000E-02  2.03293269E-13 -2.14505620E-14 
     112  7.87500000E+02  6.25000000E+01 -7.61144773E-01  1.74951161E+00  9.88366836E-01  2.50000000E-02  2.17972883E-13  1.31445300E-13 
     113  8.12500000E+02  6.25000000E+01 -3.67239481E-02  1.02509078E+00  9.88366836E-01  2.50000000E-02  2.35635795E-13  2.43717226E-13 
     114  8.37500000E+02  6.25000000E+01 -9.98738683E-01  1.98710552E+00  9.88366836E-01  2.50000000E-02  2.67437273E-13  8.80342159E-13 
     115  8.62500000E+02  6.25000000E+01 -8.80356106E-01  1.86872294E+00  9.88366836E-01  2.50000000E-02  3.32923718E-13  3.64117580E-13 
     116  8.87500000E+02  6.25000000E+01 -6.14383111E-01  1.60274995E+00  9.88366836E-01  2.50000000E-02  4.95772279E-13 -4.05349852E-14 
     117  9.12500000E+02  6.25000000E+01  3.58235454E-01  6.30131382E-01  9.88366836E-01  2.50000000E-02  9.38307806E-13  3.44964166E-13 
     118  9.37500000E+02  6.25000000E+01  6.03469246E-01  3.84897590E-01  9.88366836E-01  2.50000000E-02  1.14460819E-12 -1.71542938E-13 
     119  9.62500000E+02  6.25000000E+01  4.41048308E-01  5.47318528E-01  9.88366836E-01  2.50000000E-02  1.09934452E-12 -6.05709568E-13 
     120  9.87500000E+02  6.25000000E+01  9.11711479E-01  7.66553565E-02  9.88366836E-01  2.50000000E-02  6.96814150E-13 -2.43025053E-13 
     121  1.25000000E+01  8.75000000E+01  1.08678609E-01  8.79688227E-01  9.88366836E-01  2.50000000E-02 -6.66135091E-13  6.74765394E-13 
     122  3.75000000E+01  8.75000000E+01 -2.28846589E-01  1.21721342E+00  9.88366836E-01  2.50000000E-02 -1.77114207E-12  1.79729218E-15 
     123  6.25000000E+01  8.75000000E+01 -3.58835185E-01  1.34720202E+00  9.88366836E-01  2.50000000E-02 -2.28569080E-12  1.41618581E-12 
     124  8.75000000E+01  8.75000000E+01 -2.64391871E-01  1.25275871E+00  9.88366836E-01  2.50000000E-02 -3.10361338E-12  2.94519016E-12 
     125  1.12500000E+02  8.75000000E+01 -7.25763198E-02  1.06094316E+00  9.88366836E-01  2.50000000E-02 -2.52751731E-12 -4.55417127E-12 
     126  1.37500000E+02  8.75000000E+01 -1.54400161E-01  1.14276700E+00  9.88366836E-01  2.50000000E-02  3.23343479E-13 -1.16933832E-11 
     127  1.62500000E+02  8.75000000E+01 -5.69328360E-02  1.04529967E+00  9.88366836E-01  2.50000000E-02  1.92032010E-12  5.53057600E-13 
     128  1.87500000E+02  8.75000000E+01  9.24570212E-02  8.95909815E-01  9.88366836E-01  2.50000000E-02  1.73441822E-12  2.87517940E-12 
     129  2.12500000E+02  8.75000000E+01 -4.43656183E-01  1.43202302E+00  9.88366836E-01  2.50000000E-02  9.39537348E-13  1.35685497E-12 
     130  2.37500000E+02  8.75000000E+01 -5.57667035E-01  1.54603387E+00  9.88366836E-01  2.50000000E-02  6.81352175E-13  4.37894061E-13 
     131  2.62500000E+02  8.75000000E+01  8.18492517E-01  1.69874319E-01  9.88366836E-01  2.50000000E-02  7.27839763E-13  2.52929606E-13 
     132  2.87500000E+02  8.75000000E+01 -5.73086483E-01  1.56145332E+00  9.88366836E-01  2.50000000E-02 -1.70321920E-13  8.71206062E-13 
     133  3.12500000E+02  8.75000000E+01 -8.05166683E-01  1.79353352E+00  9.88366836E-01  2.50000000E-02 -3.83818379E-13  3.23362013E-12 
     134  3.37500000E+02  8.75000000E+01 -3.46934284E-01  1.33530112E+00  9.88366836E-01  2.50000000E-02 -3.63592600E-13 -1.12285090E-12 
     135  3.62500000E+02  8.75000000E+01 -3.61523406E-01  1.34989024E+00  9.88366836E-01  2.50000000E-02 -1.96384215E-13  1.58347556E-12 
     136  3.87500000E+02  8.75000000E+01 -3.84854875E-01  1.37322171E+00  9.88366836E-01  2.50000000E-02 -2.91663155E-13 -4.16891913E-13 
     137  4.12500000E+02  8.75000000E+01  6.99363783E-01  2.89003053E-01  9.88366836E-01  2.50000000E-02  6.06036549E-12 -2.36434712E-11 
     138  4.37500000E+02  8.75000000E+01 -8.75640272E-01  1.86400711E+00  9.88366836E-01  2.50000000E-02  1.20874942E-11 -3.95204463E-12 
     139  4.62500000E+02  8.75000000E+01  6.10751907E-01  3.77614929E-01  9.88366836E-01  2.50000000E-02  1.59721609E-11 -1.42327357E-11 
     140  4.87500000E+02  8.75000000E+01  3.56843358E-01  6.31523478E-01  9.88366836E-01  2.50000000E-02  1.62146731E-11 -1.09805980E-11 
     141  5.12500000E+02  8.75000000E+01  1.64731033E-01  8.23635803E-01  9.88366836E-01  2.50000000E-02  1.33205153E-11  5.77551695E-13 
     142  5.37500000E+02  8.75000000E+01 -7.42538812E-01  1.73090565E+00  9.88366836E-01  2.50000000E-02  8.95420614E-12 -1.71882518E-12 
     143  5.62500000E+02  8.75000000E+01 -9.48118006E-01  1.93648484E+00  9.88366836E-01  2.50000000E-02  7.68916264E-12  3.52970562E-12 
     144  5.87500000E+02  8.75000000E+01 -3.36867799E-01  1.32523463E+00  9.88366836E-01  2.50000000E-02  6.97282708E-12  1.32913183E-12 
     145  6.12500000E+02  8.75000000E+01 -8.26321860E-01  1.81468870E+00  9.88366836E-01  2.50000000E-02  7.13809366E-12 -1.41341891E-12 
     146  6.37500000E+02  8.75000000E+01  4.72054294E-01  5.16312541E-01  9.88366836E-01  2.50000000E-02  1.03724852E-11 -1.82111933E-12 
     147  6.62500000E+02  8.75000000E+01  3.81361642E-01  6.07005194E-01  9.88366836E-01  2.50000000E-02  9.67875804E-12 -6.76683797E-13 
     148  6.87500000E+02  8.75000000E+01  2.08037102E-01  7.80329734E-01  9.88366836E-01  2.50000000E-02  9.24538272E-12  3.48639685E-12 
     149  7.12500000E+02  8.75000000E+01  7.21356006E-01  2.67010830E-01  9.88366836E-01  2.50000000E-02  9.26093154E-12 -2.17773635E-12 
     150  7.37500000E+02  8.75000000E+01 -6.36567943E-01  1.62493478E+00  9.88366836E-01  2.50000000E-02  5.79956310E-12  1.12321893E-12 
     151  7.62500000E+02  8.75000000E+01  2.81442429E-01  7.06924406E-01  9.88366836E-01  2.50000000E-02  4.91064567E-12 -2.26220334E-13 
     152  7.87500000E+02  8.75000000E+01 -8.69344436E-01  1.85771127E+00  9.88366836E-01  2.50000000E-02  4.41060702E-12  1.56839847E-13 
     153  8.12500000E+02  8.75000000E+01  2.54507633E-01  7.33859202E-01  9.88366836E-01  2.50000000E-02  3.93564148E-12  1.78161470E-13 
     154  8.37500000E+02  8.75000000E+01 -1.03986893E-01  1.09235373E+00  9.88366836E-01  2.50000000E-02  3.38072269E-12  8.13802674E-13 
     155  8.62500000E+02  8.75000000E+01  1.39175414E-01  8.49191421E-01  9.88366836E-01  2.50000000E-02  2.89281501E-12  4.68834351E-13 
     156  8.87500000E+02  8.75000000E+01 -8.52254150E-01  1.84062099E+00  9.88366836E-01  2.50000000E-02  2.45484212E-12 -1.83730559E-14 
     157  9.12500000E+02  8.75000000E+01  9.24882240E-02  8.95878612E-01  9.88366836E-01  2.50000000E-02  2.12024437E-12  5.00478821E-13 
     158  9.37500000E+02  8.75000000E+01  2.11924596E-01  7.76442240E-01  9.88366836E-01  2.50000000E-02  2.03283483E-12  7.45883545E-13 
     159  9.62500000E+02  8.75000000E+01  7.91661204E-01  1.96705632E-01  9.88366836E-01  2.50000000E-02  1.67789080E-12 -6.48273229E-13 
     160  9.87500000E+02  8.75000000E+01 -7.84772235E-01  1.77313907E+00  9.88366836E-01  2.50000000E-02  3.77240602E-14 -1.07988683E-14 
     161  1.25000000E+01  1.12500000E+02 -1.38517810E-01  1.12688465E+00  9.88366836E-01  2.50000000E-02 -4.94714401E-13  2.16856820E-12 
     162  3.75000000E+01  1.12500000E+02 -5.15752501E-01  1.50411934E+00  9.88366836E-01  2.50000000E-02 -1.69554645E-12  8.45753850E-13 
     163  6.25000000E+01  1.12500000E+02  6.79722152E-01  3.08644684E-01  9.88366836E-01  2.50000000E-02 -9.23448332E-12  4.06523944E-12 
     164  8.75000000E+01  1.12500000E+02  3.93778443E-01  5.94588393E-01  9.88366836E-01  2.50000000E-02 -1.27542823E-11  6.40184791E-12 
     165  1.12500000E+02  1.12500000E+02 -7.51376039E-01  1.73974287E+00  9.88366836E-01  2.50000000E-02 -1.31236664E-11 -3.79831656E-12 
     166  1.37500000E+02  1.12500000E+02  9.94759526E-01  3.45528747E-08  9.94759560E-01  2.50000000E-02  1.23787898E-12  1.50382420E-12 
     167  1.62500000E+02  1.12500000E+02 -5.96844762E-03  9.94335283E-01  9.88366836E-01  2.50000000E-02  1.15417226E-11  3.10765446E-12 
     168  1.87500000E+02  1.12500000E+02  2.73210245E-01  7.15156591E-01  9.88366836E-01  2.50000000E-02  9.56638861E-12  5.29755293E-12 
     169  2.12500000E+02  1.12500000E+02 -7.97240036E-01  1.78560687E+00  9.88366836E-01  2.50000000E-02  4.27311520E-12  1.08330525E-12 
     170  2.37500000E+02  1.12500000E+02 -5.90233836E-01  1.57860067E+00  9.88366836E-01  2.50000000E-02  3.37406934E-12  1.48960138E-12 
     171  2.62500000E+02  1.12500000E+02  4.42065805E-01  5.46301031E-01  9.88366836E-01  2.50000000E-02  2.92844236E-12  1.57022128E-12 
     172  2.87500000E+02  1.12500000E+02 -3.93244859E-01  1.38161169E+00  9.88366836E-01  2.50000000E-02  7.49759503E-13  1.18801844E-12 
     173  3.12500000E+02  1.12500000E+02  3.09424066E-01  6.78942770E-01  9.88366836E-01  2.50000000E-02 -2.04473881E-12  7.20679564E-12 
     174  3.37500000E+02  1.12500000E+02 -9.66486511E-01  1.95485335E+00  9.88366836E-01  2.50000000E-02 -3.81452881E-12 -9.99175149E-13 
     175  3.62500000E+02  1.12500000E+02 -3.44924414E-01  1.33329125E+00  9.88366836E-01  2.50000000E-02 -4.55318161E-12  1.96513256E-12 
     176  3.87500000E+02  1.12500000E+02  3.36817882E-02  9.54685048E-01  9.88366836E-01  2.50000000E-02 -7.51329357E-12 -9.74529750E-13 
     177  4.12500000E+02  1.12500000E+02  5.63483232E-01  4.24883604E-01  9.88366836E-01  2.50000000E-02 -7.80630122E-12 -3.02719011E-11 
     178  4.37500000E+02  1.12500000E+02 -4.61520794E-01  1.44988763E+00  9.88366836E-01  2.50000000E-02 -4.20203489E-12 -3.56450321E-12 
     179  4.62500000E+02  1.12500000E+02 -8.93975861E-02  1.07776442E+00  9.88366836E-01  2.50000000E-02 -3.15506990E-12 -1.15196253E-11 
     180  4.87500000E+02  1.12500000E+02  5.86560371E-01  4.01806465E-01  9.88366836E-01  2.50000000E-02  4.31854002E-12 -1.71596547E-11 
