# time time_step
  6.040255962127095E+01  1.288702668931371E+00
  1.200339663513975E+02  1.361457483925283E+00
  1.806600036829808E+02  1.389117933386941E+00
  2.393740430296999E+02  1.400769283622509E+00
  2.997585131636113E+02  1.406516374468585E+00
  3.602093829092198E+02  1.405832342862016E+00
  4.193237009814411E+02  1.408610790162475E+00
  4.798934419756541E+02  1.408733179388112E+00
  5.405017099028078E+02  1.410749784518035E+00
  5.998056873804345E+02  1.412914756135205E+00
  6.605844469959852E+02  1.413702991716586E+00
  7.199639518946308E+02  1.413756782661862E+00
  7.793484085617403E+02  1.414116359203597E+00
  8.401523836809230E+02  1.414032449667575E+00
  8.995455101870729E+02  1.414244509912513E+00
  9.603656320690051E+02  1.414597729220970E+00
  1.019784996310183E+03  1.414842965311846E+00
  1.080626633904204E+03  1.414991706470954E+00
  1.140058753333734E+03  1.415100224618580E+00
  1.199493929261530E+03  1.415142286894915E+00
  1.260346252307422E+03  1.415198308507559E+00
  1.319785439586672E+03  1.415227970660729E+00
  1.380640422336860E+03  1.415235641637125E+00
  1.440080470163716E+03  1.415242918225124E+00
  1.499520858284038E+03  1.415251735631766E+00
  1.560376892674040E+03  1.415261246366369E+00
  1.619818057796010E+03  1.415270120946088E+00
  1.680674862755685E+03  1.415278668712752E+00
  1.740116738684491E+03  1.415286596091396E+00
  1.799558938592614E+03  1.415294098834869E+00
  1.860416745503706E+03  1.415301334974298E+00
  1.919859547680417E+03  1.415308097640104E+00
  1.979302630813260E+03  1.415314742400243E+00
  2.040161313730331E+03  1.415321506344096E+00
  2.099604957263442E+03  1.415328000385283E+00
  2.160464202765378E+03  1.415334372731375E+00
  2.219908373069710E+03  1.415340190218338E+00
  2.279352777688493E+03  1.415345535725218E+00
  2.340212746873684E+03  1.415350506014597E+00
  2.399657563875057E+03  1.415354884496533E+00
  2.460517913891399E+03  1.415358898749703E+00
  2.519963063901888E+03  1.415362375285946E+00
  2.579408350685264E+03  1.415365424109737E+00
  2.640269124745098E+03  1.415368121037123E+00
  2.699714635467694E+03  1.415370371279555E+00
  2.760575605624480E+03  1.415372326833527E+00
  2.820021279116207E+03  1.415373948216203E+00
  2.879467015512309E+03  1.415375336127186E+00
  2.940328182591287E+03  1.415376563471178E+00
  2.999774021253826E+03  1.415377611433887E+00
  3.060635279813076E+03  1.415378559536260E+00
  3.120081197366498E+03  1.415379384241491E+00
  3.179527147673894E+03  1.415380123326105E+00
  3.240388508182377E+03  1.415380802503794E+00
  3.299834514927923E+03  1.415381398887738E+00
  3.360695927379013E+03  1.415381948439526E+00
  3.420141979782900E+03  1.415382431946717E+00
  3.479588051461822E+03  1.415382868253672E+00
  3.540449523805919E+03  1.415383270853956E+00
  3.599895628924302E+03  1.415383624964172E+00
  3.659341748143671E+03  1.415383943665056E+00
  3.720203264273330E+03  1.415384236129903E+00
  3.779649407776652E+03  1.415384491205636E+00
  3.840510946106813E+03  1.415384723352991E+00
  3.899957108886537E+03  1.415384923912632E+00
  3.959403279570708E+03  1.415385100662789E+00
  4.020264842462283E+03  1.415385259083017E+00
  4.079711026306992E+03  1.415385393864010E+00
  4.140572600938082E+03  1.415385513506002E+00
  4.200018794726265E+03  1.415385614388724E+00
  4.259464992444997E+03  1.415385701296902E+00
  4.320326579321109E+03  1.415385777528909E+00
  4.379772783378510E+03  1.415385841055036E+00
  4.440634375791604E+03  1.415385896244037E+00
  4.500080584436313E+03  1.415385941551237E+00
  4.559526794812392E+03  1.415385978911228E+00
  4.620388392588266E+03  1.415386008305631E+00
  4.679834605338774E+03  1.415386024341410E+00
  4.740696204404549E+03  1.415386022498240E+00
  4.800142417119339E+03  1.415386011217098E+00
  4.859588629324134E+03  1.415385998957901E+00
  4.920450227027795E+03  1.415385987821714E+00
  4.979896438315582E+03  1.415385978786125E+00
  5.039342649262881E+03  1.415385971545523E+00
  5.100204245907795E+03  1.415385965829997E+00
  5.159650456379459E+03  1.415385961715854E+00
  5.220512052664980E+03  1.415385958813621E+00
  5.279958262894433E+03  1.415385957084074E+00
  5.339404473071889E+03  1.415385956291004E+00
  5.400266069189964E+03  1.415385956305268E+00
  5.459712279367592E+03  1.415385957001380E+00
  5.520573875545260E+03  1.415385958298573E+00
  5.580020085829738E+03  1.415385960039037E+00
  5.639466296195827E+03  1.415385962162351E+00
  5.700327892622623E+03  1.415385964655312E+00
  5.759774103195028E+03  1.415385967335400E+00
  5.820635699854420E+03  1.415385970270126E+00
  5.880081910669921E+03  1.415385973272238E+00
  5.939528121613598E+03  1.415385976364905E+00
  6.000389718668022E+03  1.415385979586252E+00
  6.059835929878731E+03  1.415385982754067E+00
  6.120697527208436E+03  1.415385985990899E+00
  6.180143738687535E+03  1.415385989123187E+00
  6.239589950297220E+03  1.415385992207661E+00
  6.300451548030442E+03  1.415385995300000E+00
  6.359897759896614E+03  1.415385998243719E+00
  6.419343971884612E+03  1.415386001101714E+00
  6.480205569994592E+03  1.415386003931011E+00
  6.539651782217309E+03  1.415386006594216E+00
  6.600513380558888E+03  1.415386009213908E+00
  6.659959592998958E+03  1.415386011665569E+00
  6.719405805539688E+03  1.415386014009939E+00
  6.780267404192868E+03  1.415386016298532E+00
  6.839713616923505E+03  1.415386018425324E+00
  6.900575215761675E+03  1.415386020492763E+00
  6.960021428663877E+03  1.415386022406417E+00
  7.019467641644246E+03  1.415386024217787E+00
  7.080329240724507E+03  1.415386025968966E+00
  7.139775453850201E+03  1.415386027581395E+00
  7.200637053070728E+03  1.415386029135078E+00
  7.260083266325373E+03  1.415386030561046E+00
  7.319529479638020E+03  1.415386031899883E+00
  7.380391079038272E+03  1.415386033183905E+00
  7.439837292457489E+03  1.415386034356915E+00
  7.500698891959788E+03  1.415386035478417E+00
  7.560145105472091E+03  1.415386036499753E+00
  7.619591319025777E+03  1.415386037451298E+00
  7.680452918656342E+03  1.415386038356667E+00
  7.739899132285174E+03  1.415386039177059E+00
  7.799345345947163E+03  1.415386039937452E+00
  7.860206945680509E+03  1.415386040656969E+00
  7.919653159402223E+03  1.415386041305125E+00
  7.980514759191963E+03  1.415386041915736E+00
  8.039960972964355E+03  1.415386042463128E+00
  8.099407186758744E+03  1.415386042964645E+00
  8.160268786616689E+03  1.415386043433094E+00
  8.219715000449964E+03  1.415386043849017E+00
  8.280576600344089E+03  1.415386044234488E+00
  8.340022814209357E+03  1.415386044573652E+00
  8.399469028088108E+03  1.415386044877850E+00
  8.460330628024074E+03  1.415386045154967E+00
  8.519776841925819E+03  1.415386045393889E+00
  8.580638441882571E+03  1.415386045607760E+00
  8.640084655802073E+03  1.415386045788315E+00
  8.699530869728584E+03  1.415386045942519E+00
  8.760392469707112E+03  1.415386046074851E+00
  8.819838683644613E+03  1.415386046180932E+00
  8.880700283632383E+03  1.415386046267735E+00
  8.940146497577100E+03  1.415386046333184E+00
  8.999592711524188E+03  1.415386046381548E+00
  9.060454311519394E+03  1.415386046415524E+00
  9.119900525469320E+03  1.415386046435657E+00
  9.179346739419854E+03  1.415386046444954E+00
  9.240208339417031E+03  1.415386046445289E+00
  9.299654553367611E+03  1.415386046438501E+00
  9.360516153364208E+03  1.415386046425993E+00
  9.419962367313759E+03  1.415386046409820E+00
  9.479408581262571E+03  1.415386046390988E+00
  9.540270181256928E+03  1.415386046370035E+00
  9.599716395204015E+03  1.415386046348807E+00
  9.660577995196536E+03  1.415386046327013E+00
  9.720024209141820E+03  1.415386046306212E+00
  9.779470423086250E+03  1.415386046286306E+00
  9.840332023076136E+03  1.415386046267168E+00
  9.899778237018980E+03  1.415386046249907E+00
  9.960639837007366E+03  1.415386046233853E+00
  1.002008605094888E+04  1.415386046219840E+00
  1.007953226488984E+04  1.415386046207514E+00
  1.014039386487652E+04  1.415386046196647E+00
  1.019984007881658E+04  1.415386046187719E+00
  1.026070167880248E+04  1.415386046180259E+00
  1.032014789274193E+04  1.415386046174550E+00
  1.037959410668116E+04  1.415386046170327E+00
  1.044045570666642E+04  1.415386046167463E+00
  1.049990192060542E+04  1.415386046166002E+00
  1.055934813454441E+04  1.415386046165775E+00
  1.062020973452957E+04  1.415386046166730E+00
  1.067965594846861E+04  1.415386046168732E+00
  1.074051754845393E+04  1.415386046171787E+00
  1.079996376239322E+04  1.415386046175667E+00
  1.085940997633270E+04  1.415386046180353E+00
  1.092027157631857E+04  1.415386046185904E+00
  1.097971779025851E+04  1.415386046191986E+00
  1.104057939024491E+04  1.415386046198818E+00
  1.110002560418542E+04  1.415386046206012E+00
  1.115947181812623E+04  1.415386046213660E+00
  1.122033341811359E+04  1.415386046221900E+00
  1.127977963205510E+04  1.415386046230293E+00
  1.134064123204319E+04  1.415386046239187E+00
  1.140008744598543E+04  1.415386046248118E+00
  1.145953365992805E+04  1.415386046257249E+00
  1.152039525991732E+04  1.415386046266762E+00
  1.157984147386072E+04  1.415386046276176E+00
  1.164070307385082E+04  1.415386046285905E+00
  1.170014928779503E+04  1.415386046295464E+00
  1.175959550173965E+04  1.415386046305050E+00
  1.182045710173099E+04  1.415386046314866E+00
  1.187990331567642E+04  1.415386046324432E+00
  1.193934952962225E+04  1.415386046333953E+00
  1.200021112961483E+04  1.415386046343637E+00
  1.205965734356146E+04  1.415386046353014E+00
  1.212051894355485E+04  1.415386046362515E+00
  1.217996515750227E+04  1.415386046371684E+00
  1.223941137145008E+04  1.415386046380731E+00
  1.230027297144465E+04  1.415386046389856E+00
  1.235971918539321E+04  1.415386046398625E+00
  1.242058078538855E+04  1.415386046407447E+00
  1.248002699933785E+04  1.415386046415905E+00
  1.253947321328749E+04  1.415386046424199E+00
