# time h_mean u_mean v_mean w_mean
  2.030989062918185E+01  5.130835939160606E+00  1.172686932746373E+00 -9.464344980396157E-17  1.000000000000000E+00
  2.130323523138890E+01  5.131966192026782E+00  1.168265421808367E+00 -7.349651812617168E-17  1.000000000000000E+00
  2.229632320625100E+01  5.133049187845391E+00  1.164113571237309E+00 -3.594491450609887E-17  1.000000000000000E+00
  2.328916096513134E+01  5.134086694832288E+00  1.160209627431673E+00 -3.333076463886511E-17  1.000000000000000E+00
  2.428175752628421E+01  5.135081074978843E+00  1.156535514141296E+00 -3.646536133197242E-17  1.000000000000000E+00
  2.527412354630729E+01  5.136035027936497E+00  1.153075915097446E+00 -3.002291575419863E-17  1.000000000000000E+00
  2.626627059397449E+01  5.136951412207197E+00  1.149817603351834E+00 -2.932262381523790E-17  1.000000000000000E+00
  2.725821061686221E+01  5.137833123569129E+00  1.146748954134048E+00 -7.235064831869229E-17  1.000000000000000E+00
  2.824995555892077E+01  5.138683014818295E+00  1.143859591725970E+00 -3.508488204447100E-17  1.000000000000000E+00
  2.924151710897888E+01  5.139503844688634E+00  1.141140132792342E+00 -2.102761331957236E-17  1.000000000000000E+00
  3.023290653420990E+01  5.140298246933842E+00  1.138581998490079E+00 -1.519572356025579E-17  1.000000000000000E+00
  3.122413457450195E+01  5.141068713064749E+00  1.136177275255699E+00  1.990952786216943E-17  1.000000000000000E+00
  3.221521138352060E+01  5.141817584141259E+00  1.133918609927306E+00  3.636643360920537E-18  1.000000000000000E+00
  3.320614650386424E+01  5.142547048424169E+00  1.131799129116432E+00  2.060875065667025E-17  1.000000000000000E+00
  3.419694886606482E+01  5.143259142711641E+00  1.129812375816980E+00  1.551873213219322E-17  1.000000000000000E+00
  3.518762680352236E+01  5.143955755910098E+00  1.127952258420868E+00 -2.118148936823595E-18  1.000000000000000E+00
  3.617818807748986E+01  5.144638633896848E+00  1.126213008841783E+00  1.533838045963123E-17  1.000000000000000E+00
  3.716863990786672E+01  5.145309385082785E+00  1.124589147514769E+00  3.651369126670287E-17  1.000000000000000E+00
  3.815898900683126E+01  5.145969486324763E+00  1.123075453779678E+00  3.956743780275623E-17  1.000000000000000E+00
  3.914924161329833E+01  5.146620289003600E+00  1.121666940673361E+00  5.394465058928993E-17  1.000000000000000E+00
  4.013940352688626E+01  5.147263025200420E+00  1.120358833522863E+00  4.128209550243029E-17  1.000000000000000E+00
  4.112948014057652E+01  5.147898813988976E+00  1.119146552001324E+00  5.463434656845017E-18  1.000000000000000E+00
  4.211947647159731E+01  5.148528667926273E+00  1.118025695513336E+00  5.271502081247807E-18  1.000000000000000E+00
  4.310939719029929E+01  5.149153499874920E+00  1.116992031936592E+00 -1.192837545699742E-17  1.000000000000000E+00
  4.409924664694717E+01  5.149774130330216E+00  1.116041489869516E+00 -4.942715764669373E-18  1.000000000000000E+00
  4.508902889645066E+01  5.150391295452277E+00  1.115170154618792E+00 -2.640502780273518E-17  1.000000000000000E+00
  4.607874772111764E+01  5.151005656014692E+00  1.114374268198860E+00 -4.710817861568675E-17  1.000000000000000E+00
  4.706840665154536E+01  5.151617807471577E+00  1.113650233596650E+00 -6.244885640258093E-17  1.000000000000000E+00
  4.805800898578099E+01  5.152228291309584E+00  1.112994623469032E+00 -4.299914993159824E-17  1.000000000000000E+00
  4.904753623793327E+01  5.152837594510539E+00  1.112404205312200E+00 -1.952841747422355E-17  1.000000000000000E+00
  5.003697413004274E+01  5.153446179718016E+00  1.111875939409754E+00  1.536658202943595E-17  1.000000000000000E+00
  5.102632746961847E+01  5.154054509693163E+00  1.111406995187306E+00  8.939823437388078E-18  1.000000000000000E+00
  5.201560075773586E+01  5.154663051774712E+00  1.110994788258846E+00  8.629860502133786E-18  1.000000000000000E+00
  5.300479821159750E+01  5.155272294951771E+00  1.110637005788681E+00  8.330929776019964E-18  1.000000000000000E+00
  5.448846078533145E+01  5.156188643484367E+00  1.110198055542889E+00  2.328608060068543E-17  1.000000000000000E+00
  5.547748542307006E+01  5.156802073640706E+00  1.109968222696035E+00  1.778760639486117E-17  1.000000000000000E+00
  5.646644703513571E+01  5.157418326738505E+00  1.109787205624053E+00  5.128031857994177E-17  1.000000000000000E+00
  5.745534879425749E+01  5.158038185550652E+00  1.109654187362382E+00  2.770914154534853E-17  1.000000000000000E+00
  5.844419368422624E+01  5.158662530042586E+00  1.109568714173760E+00 -1.047154077351786E-17  1.000000000000000E+00
  5.943298451296899E+01  5.159292341676325E+00  1.109530688667758E+00  2.855034636899127E-17  1.000000000000000E+00
  6.042172392460490E+01  5.159928703245914E+00  1.109540352237000E+00  6.160664785421418E-17  1.000000000000000E+00
  6.141041441056838E+01  5.160572793959455E+00  1.109598256408993E+00  4.262021904530737E-17  1.000000000000000E+00
  6.239905831987756E+01  5.161225879718583E+00  1.109705223329620E+00  7.147003613538201E-18  1.000000000000000E+00
  6.338765786861976E+01  5.161889298794603E+00  1.109862296221932E+00  2.374872588928617E-17  1.000000000000000E+00
  6.437621514871907E+01  5.162564443342983E+00  1.110070681254600E+00  4.006354159302695E-17  1.000000000000000E+00
  6.536473213604566E+01  5.163252737416772E+00  1.110331682764214E+00  6.477556046245436E-17  1.000000000000000E+00
  6.635321069792153E+01  5.163955612319424E+00  1.110646634168792E+00  7.936888609002125E-17  1.000000000000000E+00
  6.734165260007211E+01  5.164674480266862E+00  1.111016827160281E+00  5.953483560846861E-17  1.000000000000000E+00
  6.833005951306929E+01  5.165410707399992E+00  1.111443441858505E+00  5.930661048724369E-17  1.000000000000000E+00
  6.931843301830718E+01  5.166165587200138E+00  1.111927480546733E+00  2.338842566402548E-17  1.000000000000000E+00
  7.030677461354846E+01  5.166940315312711E+00  1.112469707400972E+00  5.800249682878510E-18  1.000000000000000E+00
  7.129508571807568E+01  5.167735966685617E+00  1.113070596291913E+00 -3.746639158383775E-17  1.000000000000000E+00
  7.228336767747892E+01  5.168553475787411E+00  1.113730288308667E+00 -2.093762428200045E-17  1.000000000000000E+00
  7.327162176810876E+01  5.169393620497994E+00  1.114448560159827E+00 -2.478593562314319E-17  1.000000000000000E+00
  7.425984920122048E+01  5.170257010074292E+00  1.115224804084572E+00 -1.146599192240341E-17  1.000000000000000E+00
  7.524805112683381E+01  5.171144077397470E+00  1.116058019387870E+00 -2.780228084082647E-17  1.000000000000000E+00
  7.623622863733000E+01  5.172055075518807E+00  1.116946815229190E+00 -2.503441601639449E-17  1.000000000000000E+00
  7.722438277080616E+01  5.172990078348297E+00  1.117889423868076E+00 -2.446125029052515E-17  1.000000000000000E+00
  7.821251451420562E+01  5.173948985181235E+00  1.118883723220574E+00 -6.921220068164320E-18  1.000000000000000E+00
  7.920062480624094E+01  5.174931528639018E+00  1.119927267319004E+00  1.029130362907873E-17  1.000000000000000E+00
  8.018871454012493E+01  5.175937285513871E+00  1.121017323098146E+00  2.198245221487506E-17  1.000000000000000E+00
  8.117678456612428E+01  5.176965689953736E+00  1.122150911851721E+00  4.275035913684079E-18  1.000000000000000E+00
  8.216483569394836E+01  5.178016048401556E+00  1.123324853706779E+00 -2.640178717731385E-17  1.000000000000000E+00
  8.315286869498551E+01  5.179087555709427E+00  1.124535813539187E+00  6.527994916934660E-18  1.000000000000000E+00
  8.414088430439773E+01  5.180179311878145E+00  1.125780346886954E+00  2.292267309645986E-17  1.000000000000000E+00
  8.512888322308383E+01  5.181290338921480E+00  1.127054944594626E+00  2.241786042038695E-17  1.000000000000000E+00
  8.611686611952047E+01  5.182419597416702E+00  1.128356075126165E+00  2.200847845803261E-17  1.000000000000000E+00
  8.710483363148970E+01  5.183566002373340E+00  1.129680223701393E+00  4.379606847140777E-18  1.000000000000000E+00
  8.809278636770085E+01  5.184728438126032E+00  1.131023927629669E+00  2.108078244858783E-17  1.000000000000000E+00
  8.908072490931417E+01  5.185905772030784E+00  1.132383807423518E+00  3.718902663016470E-17  1.000000000000000E+00
  9.006864981137282E+01  5.187096866813384E+00  1.133756593466443E+00  4.077569640022293E-17  1.000000000000000E+00
  9.105656160414971E+01  5.188300591482111E+00  1.135139148177699E+00  2.858724672276451E-17  1.000000000000000E+00
  9.204446079441462E+01  5.189515830772246E+00  1.136528483758945E+00 -4.206094821014906E-18  1.000000000000000E+00
  9.303234786662728E+01  5.190741493136601E+00  1.137921775722296E+00 -2.055390172471234E-17  1.000000000000000E+00
  9.402022328406100E+01  5.191976517333936E+00  1.139316372486727E+00  1.418406154624276E-18  1.000000000000000E+00
  9.500808748986165E+01  5.193219877696084E+00  1.140709801391696E+00  7.356238923790503E-18  1.000000000000000E+00
  9.648986369928996E+01  5.195098403147796E+00  1.142792793374632E+00  2.826647606154843E-17  1.000000000000000E+00
  9.747770169154224E+01  5.196358383631632E+00  1.144173676886590E+00  3.004840927576279E-19  1.000000000000000E+00
  9.846552987858333E+01  5.197623439380305E+00  1.145546163870541E+00 -5.419163185887880E-18  1.000000000000000E+00
  9.945334862455714E+01  5.198892740055027E+00  1.146908585103194E+00 -2.050053693845828E-17  1.000000000000000E+00
  1.004411582783219E+02  5.200165501258720E+00  1.148259437074908E+00 -2.584986899627607E-17  1.000000000000000E+00
  1.014289591741788E+02  5.201440984019725E+00  1.149597374307659E+00 -4.009118654775845E-17  1.000000000000000E+00
  1.024167516325614E+02  5.202718493819351E+00  1.150921200886997E+00 -2.658054394646404E-18  1.000000000000000E+00
  1.034045359606873E+02  5.203997379259143E+00  1.152229861473320E+00  1.833206235605727E-17  1.000000000000000E+00
  1.043923124531758E+02  5.205277030453659E+00  1.153522432022050E+00  2.855879536421688E-18  1.000000000000000E+00
  1.053800813926324E+02  5.206556877224115E+00  1.154798110407514E+00  2.859711794833373E-18  1.000000000000000E+00
  1.063678430502023E+02  5.207836387158095E+00  1.156056207112434E+00 -3.315137057479742E-17  1.000000000000000E+00
  1.073555976860955E+02  5.209115063590847E+00  1.157296136114408E+00 -5.900096193310546E-17  1.000000000000000E+00
  1.083433455500841E+02  5.210392443554476E+00  1.158517406073116E+00 -4.216775341819498E-17  1.000000000000000E+00
  1.093310868819746E+02  5.211668095733065E+00  1.159719611897181E+00 -3.479604082165378E-17  1.000000000000000E+00
  1.103188219120558E+02  5.212941618454144E+00  1.160902426747948E+00 -1.893156195195178E-17  1.000000000000000E+00
  1.113065508615232E+02  5.214212637740204E+00  1.162065594518665E+00 -9.529191816056845E-18  1.000000000000000E+00
  1.122942739428835E+02  5.215480805438093E+00  1.163208922811612E+00 -4.604914256966818E-19  1.000000000000000E+00
  1.132819913603377E+02  5.216745797439010E+00  1.164332276422441E+00  2.925375961829922E-17  1.000000000000000E+00
  1.142697033101450E+02  5.218007311997511E+00  1.165435571330139E+00  2.849557571680033E-17  1.000000000000000E+00
  1.152574082504402E+02  5.219265065952308E+00  1.166518767347025E+00  1.291500757103732E-17  1.000000000000000E+00
  1.162451053193277E+02  5.220518796356597E+00  1.167581865766096E+00  6.594783703200316E-18  1.000000000000000E+00
  1.172327947848366E+02  5.221768259669306E+00  1.168624905174452E+00  1.223480338809559E-17  1.000000000000000E+00
  1.182204769048315E+02  5.223013229031222E+00  1.169647956050700E+00  4.138112204759053E-17  1.000000000000000E+00
  1.192081519274439E+02  5.224253493099649E+00  1.170651117018515E+00  4.020404431082623E-17  1.000000000000000E+00
  1.201958200914814E+02  5.225488854977121E+00  1.171634511474302E+00  3.846026607982012E-17  1.000000000000000E+00
  1.211834816268183E+02  5.226719131228618E+00  1.172598284559446E+00  5.200517398911462E-17  1.000000000000000E+00
  1.221711367547683E+02  5.227944150981296E+00  1.173542600447969E+00  7.967863511847623E-17  1.000000000000000E+00
  1.231587856884389E+02  5.229163755100527E+00  1.174467639921107E+00  7.073712505739704E-17  1.000000000000000E+00
  1.241464286330695E+02  5.230377795436079E+00  1.175373598201674E+00  8.906727717410086E-17  1.000000000000000E+00
  1.251340657863544E+02  5.231586134132328E+00  1.176260683022500E+00  9.192568813955499E-17  1.000000000000000E+00
  1.261216973387503E+02  5.232788642996725E+00  1.177129112905005E+00  6.219771962691075E-17  1.000000000000000E+00
  1.271093234737703E+02  5.233985202920934E+00  1.177979115625762E+00  3.943677433006448E-17  1.000000000000000E+00
  1.280969443682644E+02  5.235175703349528E+00  1.178810926850709E+00  4.980839418524993E-17  1.000000000000000E+00
  1.290845601926868E+02  5.236360041791445E+00  1.179624788918562E+00  6.261906041548239E-17  1.000000000000000E+00
  1.300721711113523E+02  5.237538123369811E+00  1.180420949756686E+00  3.979677764558025E-17  1.000000000000000E+00
  1.310597772826803E+02  5.238709860406191E+00  1.181199661914444E+00  3.817882540571712E-17  1.000000000000000E+00
  1.320473788594283E+02  5.239875172035621E+00  1.181961181700612E+00  7.637239045919583E-18  1.000000000000000E+00
  1.330349759889150E+02  5.241033983849264E+00  1.182705768412913E+00  1.483739733084820E-18  1.000000000000000E+00
  1.340225688132340E+02  5.242186227561771E+00  1.183433683649155E+00  1.432820289636062E-18  1.000000000000000E+00
  1.350101574694573E+02  5.243331840700836E+00  1.184145190690612E+00  7.166242405199224E-18  1.000000000000000E+00
  1.364915329266277E+02  5.245037704949246E+00  1.185182264475491E+00 -2.751286891664221E-17  1.000000000000000E+00
  1.374791117310888E+02  5.246166503913261E+00  1.185853909100117E+00 -5.288981958836222E-17  1.000000000000000E+00
  1.384666868104070E+02  5.247288495391611E+00  1.186510072790893E+00 -3.631462356059123E-17  1.000000000000000E+00
  1.394542582813557E+02  5.248403639719806E+00  1.187151020333544E+00 -2.652691105269896E-17  1.000000000000000E+00
  1.404418262566617E+02  5.249511901647631E+00  1.187777015778098E+00 -4.612126670459227E-17  1.000000000000000E+00
  1.414293908451590E+02  5.250613250128835E+00  1.188388322131765E+00 -3.844552283453415E-17  1.000000000000000E+00
  1.424169521519355E+02  5.251707658121514E+00  1.188985201082480E+00 -7.197929321599241E-17  1.000000000000000E+00
  1.434044719380111E+02  5.252795060247663E+00  1.189567890828793E+00 -6.100201048701121E-17  1.000000000000000E+00
  1.443917096512528E+02  5.253875174844759E+00  1.190136516866500E+00 -7.901453017121633E-17  1.000000000000000E+00
  1.453786275092774E+02  5.254947950554031E+00  1.190691325824617E+00 -7.632326570240147E-17  1.000000000000000E+00
  1.463652303294350E+02  5.256013386339904E+00  1.191232586396471E+00 -8.795147222516629E-17  1.000000000000000E+00
  1.473515228435608E+02  5.257071484100480E+00  1.191760564217285E+00 -5.911014596918915E-17  1.000000000000000E+00
  1.483375096993932E+02  5.258122248511341E+00  1.192275521739195E+00 -4.247023717829193E-17  1.000000000000000E+00
  1.493231954619849E+02  5.259165686877811E+00  1.192777718124626E+00 -6.111734035204197E-17  1.000000000000000E+00
  1.503085846151073E+02  5.260201808995387E+00  1.193267409156954E+00 -4.487593782670971E-17  1.000000000000000E+00
  1.512936815626464E+02  5.261230627017315E+00  1.193744847165482E+00 -2.316251375062866E-17  1.000000000000000E+00
  1.522784906299874E+02  5.262252155328310E+00  1.194210280961926E+00 -2.237876361682464E-17  1.000000000000000E+00
  1.532630160653898E+02  5.263266410423713E+00  1.194663955786549E+00 -1.284742438721263E-17  1.000000000000000E+00
  1.542472620413493E+02  5.264273410793733E+00  1.195106113262909E+00 -3.264515318937939E-17  1.000000000000000E+00
  1.552312326559465E+02  5.265273176812602E+00  1.195536991360720E+00 -3.154362586894282E-17  1.000000000000000E+00
  1.562149319341826E+02  5.266265730632509E+00  1.195956824366456E+00 -4.466590073308689E-17  1.000000000000000E+00
  1.571983638292992E+02  5.267251096082271E+00  1.196365842861403E+00 -5.156994335077515E-17  1.000000000000000E+00
  1.581815322240838E+02  5.268229298570529E+00  1.196764273706783E+00 -6.965875473055970E-17  1.000000000000000E+00
  1.591644409321590E+02  5.269200364993416E+00  1.197152340035486E+00 -5.316951673697313E-17  1.000000000000000E+00
  1.601470936992550E+02  5.270164323646429E+00  1.197530261249959E+00 -8.563966143146998E-17  1.000000000000000E+00
  1.611294942044662E+02  5.271121204140395E+00  1.197898253025711E+00 -8.286061135133506E-17  1.000000000000000E+00
  1.621116460614893E+02  5.272071037321286E+00  1.198256527319964E+00 -1.001682622916832E-16  1.000000000000000E+00
  1.630935528198455E+02  5.273013855193723E+00  1.198605292384946E+00 -8.247871067340665E-17  1.000000000000000E+00
  1.640752179660836E+02  5.273949690847972E+00  1.198944752785398E+00 -6.563206537790123E-17  1.000000000000000E+00
  1.650566449249659E+02  5.274878578390283E+00  1.199275109419862E+00 -8.314235530437085E-17  1.000000000000000E+00
  1.660378370606361E+02  5.275800552876397E+00  1.199596559545391E+00 -8.036506723381351E-17  1.000000000000000E+00
  1.670187976777681E+02  5.276715650248065E+00  1.199909296805314E+00 -6.339690632441458E-17  1.000000000000000E+00
  1.684898115918895E+02  5.278075482355579E+00  1.200362480857003E+00 -7.990154082356431E-17  1.000000000000000E+00
  1.694702074905150E+02  5.278973549461410E+00  1.200654259709433E+00 -7.153811578075766E-17  1.000000000000000E+00
  1.704503829848059E+02  5.279864871375939E+00  1.200937975452022E+00 -7.747197707385593E-17  1.000000000000000E+00
  1.714303411255569E+02  5.280749487316741E+00  1.201213805877329E+00 -3.536758385866769E-17  1.000000000000000E+00
  1.724100849100877E+02  5.281627437086446E+00  1.201481925358979E+00 -3.419297990035676E-17  1.000000000000000E+00
  1.733896172832733E+02  5.282498761025851E+00  1.201742504892815E+00 -5.262958158457141E-17  1.000000000000000E+00
  1.743689411385561E+02  5.283363499969164E+00  1.201995712139320E+00 -8.473450655226001E-17  1.000000000000000E+00
  1.753480593189405E+02  5.284221695201327E+00  1.202241711467149E+00 -8.751101522653031E-17  1.000000000000000E+00
  1.763269746179689E+02  5.285073388417294E+00  1.202480663997620E+00 -8.461477303074547E-17  1.000000000000000E+00
  1.773056897806802E+02  5.285918621683219E+00  1.202712727650036E+00 -8.739178166300939E-17  1.000000000000000E+00
  1.782842075045511E+02  5.286757437399431E+00  1.202938057187684E+00 -7.025434567318375E-17  1.000000000000000E+00
  1.792625304404197E+02  5.287589878265170E+00  1.203156804264420E+00 -6.761278709126076E-17  1.000000000000000E+00
  1.802406611933912E+02  5.288415987244971E+00  1.203369117471715E+00 -7.961183065335236E-17  1.000000000000000E+00
  1.812186023237276E+02  5.289235807536645E+00  1.203575142386058E+00 -6.309103586538971E-17  1.000000000000000E+00
  1.821963563477200E+02  5.290049382540789E+00  1.203775021616639E+00 -4.981197734897409E-17  1.000000000000000E+00
  1.831739257385437E+02  5.290856755831763E+00  1.203968894853197E+00 -4.808158554377838E-17  1.000000000000000E+00
  1.841513129270983E+02  5.291657971130068E+00  1.204156898913993E+00 -3.827167868212296E-17  1.000000000000000E+00
  1.851285203028297E+02  5.292453072276063E+00  1.204339167793787E+00 -5.673647655790883E-17  1.000000000000000E+00
  1.861055502145376E+02  5.293242103204984E+00  1.204515832711794E+00 -6.041420692272841E-17  1.000000000000000E+00
  1.870824049711663E+02  5.294025107923189E+00  1.204687022159530E+00 -6.396914826549367E-17  1.000000000000000E+00
  1.880590868425808E+02  5.294802130485587E+00  1.204852861948493E+00 -6.740554969685114E-17  1.000000000000000E+00
  1.890355980603262E+02  5.295573214974199E+00  1.205013475257641E+00 -4.852216654544329E-17  1.000000000000000E+00
  1.900119408183737E+02  5.296338405477811E+00  1.205168982680598E+00 -4.661731566473485E-17  1.000000000000000E+00
  1.914761438023289E+02  5.297475236420176E+00  1.205392927841536E+00 -3.023489282757760E-17  1.000000000000000E+00
  1.924520747697247E+02  5.298225884722564E+00  1.205536181602176E+00 -4.303819842545532E-17  1.000000000000000E+00
  1.934278446708373E+02  5.298970793134055E+00  1.205674731868771E+00 -2.234008938954089E-17  1.000000000000000E+00
  1.944034555393829E+02  5.299710005548908E+00  1.205808688176053E+00 -3.538492590573914E-17  1.000000000000000E+00
  1.953789093753431E+02  5.300443565773669E+00  1.205938157726591E+00 -6.198669148163695E-17  1.000000000000000E+00
  1.963542081456184E+02  5.301171517512841E+00  1.206063245435378E+00 -4.062114679953512E-17  1.000000000000000E+00
  1.973293537846671E+02  5.301893904355322E+00  1.206184053973897E+00 -3.939017746000634E-17  1.000000000000000E+00
  1.983043481951329E+02  5.302610769761623E+00  1.206300683813667E+00 -6.302063529658145E-17  1.000000000000000E+00
  1.992791932484587E+02  5.303322157051765E+00  1.206413233269231E+00 -4.990001827437186E-17  1.000000000000000E+00
  2.002538907854878E+02  5.304028109393901E+00  1.206521798540574E+00 -6.780679901267751E-17  1.000000000000000E+00
  2.012284426170533E+02  5.304728669793558E+00  1.206626473754976E+00 -4.618418008835993E-17  1.000000000000000E+00
  2.022028505245553E+02  5.305423881083534E+00  1.206727351008259E+00 -4.437540589570791E-17  1.000000000000000E+00
  2.031771162605261E+02  5.306113785914376E+00  1.206824520405438E+00 -7.056022762070261E-17  1.000000000000000E+00
  2.041512415491837E+02  5.306798426745448E+00  1.206918070100764E+00 -8.775771568453781E-17  1.000000000000000E+00
  2.051252280869742E+02  5.307477845836531E+00  1.207008086337152E+00 -6.567549457787257E-17  1.000000000000000E+00
  2.060990775431034E+02  5.308152085239956E+00  1.207094653484983E+00 -9.659867575437585E-17  1.000000000000000E+00
  2.070727915600561E+02  5.308821186793244E+00  1.207177854080285E+00 -7.403481260136698E-17  1.000000000000000E+00
  2.080463717541065E+02  5.309485192112213E+00  1.207257768862287E+00 -4.410409663756370E-17  1.000000000000000E+00
  2.090198197158166E+02  5.310144142584544E+00  1.207334476810341E+00 -4.246125530124811E-17  1.000000000000000E+00
  2.104797471401435E+02  5.311123180413608E+00  1.207443694453269E+00 -2.154448469590835E-17  1.000000000000000E+00
  2.114528713153600E+02  5.311769673290394E+00  1.207512719627744E+00 -5.933853419392339E-17  1.000000000000000E+00
  2.124258686296874E+02  5.312411254298083E+00  1.207578801055330E+00 -5.220073427158176E-17  1.000000000000000E+00
  2.133987405638885E+02  5.313047963729459E+00  1.207642010236035E+00 -3.659474305386124E-17  1.000000000000000E+00
  2.143714885755800E+02  5.313679841621108E+00  1.207702417101869E+00 -5.447898659653690E-17  1.000000000000000E+00
  2.153441140996692E+02  5.314306927749509E+00  1.207760090049714E+00 -4.434760364682283E-17  1.000000000000000E+00
  2.163166185487801E+02  5.314929261627433E+00  1.207815095973577E+00 -4.314579107700515E-17  1.000000000000000E+00
  2.172890033136718E+02  5.315546882500652E+00  1.207867500296247E+00 -7.460569098549141E-17  1.000000000000000E+00
  2.182612697636479E+02  5.316159829344963E+00  1.207917367000351E+00 -8.602267878187077E-17  1.000000000000000E+00
  2.192334192469575E+02  5.316768140863454E+00  1.207964758658805E+00 -1.106482520896376E-16  1.000000000000000E+00
  2.202054530911876E+02  5.317371855484076E+00  1.208009736464695E+00 -1.068923832758563E-16  1.000000000000000E+00
  2.211773726036486E+02  5.317971011357450E+00  1.208052360260560E+00 -1.037836589838534E-16  1.000000000000000E+00
  2.221491790717502E+02  5.318565646354914E+00  1.208092688567121E+00 -1.140297673793131E-16  1.000000000000000E+00
  2.231208737633708E+02  5.319155798066819E+00  1.208130778611425E+00 -9.141800708472639E-17  1.000000000000000E+00
  2.240924579272190E+02  5.319741503801024E+00  1.208166686354446E+00 -7.504425921322114E-17  1.000000000000000E+00
  2.250639327931876E+02  5.320322800581622E+00  1.208200466518129E+00 -6.173426111135928E-17  1.000000000000000E+00
  2.260352995727002E+02  5.320899725147849E+00  1.208232172611892E+00 -6.526909624889371E-17  1.000000000000000E+00
  2.270065594590508E+02  5.321472313953191E+00  1.208261856958599E+00 -6.319229469641048E-17  1.000000000000000E+00
  2.284632514305130E+02  5.322323146646454E+00  1.208302704307915E+00 -5.217862187202064E-17  1.000000000000000E+00
  2.294342491886304E+02  5.322885053652402E+00  1.208327555640934E+00 -6.943779413239953E-17  1.000000000000000E+00
  2.304051440920887E+02  5.323442750225641E+00  1.208350559375498E+00 -6.693024350926964E-17  1.000000000000000E+00
  2.313759372566200E+02  5.323996271527374E+00  1.208371762802450E+00 -7.029316527042376E-17  1.000000000000000E+00
  2.323466297815745E+02  5.324545652431151E+00  1.208391212159738E+00 -7.346190384096537E-17  1.000000000000000E+00
  2.333172227502180E+02  5.325090927522989E+00  1.208408952655121E+00 -8.462209074428292E-17  1.000000000000000E+00
  2.342877172300225E+02  5.325632131101644E+00  1.208425028488397E+00 -8.994531180083225E-17  1.000000000000000E+00
  2.352581142729513E+02  5.326169297178992E+00  1.208439482873175E+00 -8.709864137390202E-17  1.000000000000000E+00
  2.362284149157388E+02  5.326702459480530E+00  1.208452358058186E+00 -7.895548920363579E-17  1.000000000000000E+00
  2.371986201801633E+02  5.327231651445985E+00  1.208463695348153E+00 -7.098768896478335E-17  1.000000000000000E+00
  2.381687310733157E+02  5.327756906230039E+00  1.208473535124213E+00 -7.959848495066081E-17  1.000000000000000E+00
  2.391387485878621E+02  5.328278256703120E+00  1.208481916863926E+00 -7.708538300689392E-17  1.000000000000000E+00
  2.401086737023010E+02  5.328795735452334E+00  1.208488879160843E+00 -6.380876510067195E-17  1.000000000000000E+00
  2.410785073812156E+02  5.329309374782435E+00  1.208494459743671E+00 -5.641950312706274E-17  1.000000000000000E+00
  2.420482505755207E+02  5.329819206716916E+00  1.208498695495028E+00 -6.837826390647959E-17  1.000000000000000E+00
  2.430179042227052E+02  5.330325262999151E+00  1.208501622469800E+00 -7.138339518153597E-17  1.000000000000000E+00
  2.444722188109879E+02  5.331077336827168E+00  1.208503635857477E+00 -1.053322085180005E-16  1.000000000000000E+00
  2.454416526059034E+02  5.331574091029056E+00  1.208503443360006E+00 -1.023180060421177E-16  1.000000000000000E+00
  2.464110000325613E+02  5.332067178492919E+00  1.208502062015611E+00 -1.073628916168739E-16  1.000000000000000E+00
