# time h_mean u_mean v_mean w_mean
  6.635321069792153E+01  3.157843501727490E+00  1.342434077502578E+00 -9.153266947779592E-18  1.000000000000000E+00
  6.734165260007211E+01  3.157725787146824E+00  1.342209015893070E+00 -8.620863156424048E-18  1.000000000000000E+00
  6.833005951306929E+01  3.157604734592690E+00  1.341983782022047E+00 -8.239437614348766E-18  1.000000000000000E+00
  6.931843301830718E+01  3.157480599998843E+00  1.341758787033292E+00  6.147189946165417E-18  1.000000000000000E+00
  7.030677461354846E+01  3.157353670776003E+00  1.341534527622595E+00  9.849353352494370E-18  1.000000000000000E+00
  7.129508571807568E+01  3.157224266665782E+00  1.341311582942377E+00  1.727667211216059E-17  1.000000000000000E+00
  7.228336767747892E+01  3.157092739867028E+00  1.341090609843253E+00  1.627217097221391E-17  1.000000000000000E+00
  7.327162176810876E+01  3.156959474360730E+00  1.340872336312274E+00  1.138532948133887E-17  1.000000000000000E+00
  7.425984920122048E+01  3.156824884388287E+00  1.340657553057065E+00  6.662204947382932E-18  1.000000000000000E+00
  7.524805112683381E+01  3.156689412070603E+00  1.340447103280562E+00  1.021649527279880E-17  1.000000000000000E+00
  7.623622863733000E+01  3.156553524190302E+00  1.340241870787056E+00  9.502511103617627E-18  1.000000000000000E+00
  7.722438277080616E+01  3.156417708194323E+00  1.340042766651189E+00  8.830019642265278E-18  1.000000000000000E+00
  7.821251451420562E+01  3.156282467507304E+00  1.339850714762184E+00  8.196601446031842E-18  1.000000000000000E+00
  7.920062480624094E+01  3.156148316275529E+00  1.339666636621218E+00  7.720073967128240E-18  1.000000000000000E+00
  8.018871454012493E+01  3.156015773685310E+00  1.339491435816845E+00  1.121490984339362E-17  1.000000000000000E+00
  8.117678456612428E+01  3.155885358017139E+00  1.339325982629437E+00  1.068297316845276E-17  1.000000000000000E+00
  8.216483569394836E+01  3.155757580607014E+00  1.339171099219500E+00  2.052687428095398E-18  1.000000000000000E+00
  8.315286869498551E+01  3.155632939888660E+00  1.339027545836944E+00  5.878192587627647E-18  1.000000000000000E+00
  8.414088430439773E+01  3.155511915685119E+00  1.338896008450350E+00  9.481586471958509E-18  1.000000000000000E+00
  8.512888322308383E+01  3.155394963905740E+00  1.338777088139828E+00  8.809919253745430E-18  1.000000000000000E+00
  8.611686611952047E+01  3.155282511786150E+00  1.338671292527653E+00 -1.567443951883981E-18  1.000000000000000E+00
  8.710483363148970E+01  3.155174953785300E+00  1.338579029441743E+00  2.470034967414789E-18  1.000000000000000E+00
  8.809278636770085E+01  3.155072648226704E+00  1.338500602922603E+00 -1.620285628451884E-18  1.000000000000000E+00
  8.908072490931417E+01  3.154975914741941E+00  1.338436211599097E+00 -5.593159994706246E-18  1.000000000000000E+00
  9.006864981137282E+01  3.154885032544932E+00  1.338385949376455E+00 -1.200178772522521E-18  1.000000000000000E+00
  9.105656160414971E+01  3.154800239536761E+00  1.338349808305037E+00 -1.130315849891127E-18  1.000000000000000E+00
  9.204446079441462E+01  3.154721732214156E+00  1.338327683433475E+00 -1.064508874582256E-18  1.000000000000000E+00
  9.303234786662728E+01  3.154649666331204E+00  1.338319379397245E+00  9.167946059680595E-18  1.000000000000000E+00
  9.402022328406100E+01  3.154584158244227E+00  1.338324618454749E+00  8.634005574037171E-18  1.000000000000000E+00
  9.500808748986165E+01  3.154525286854365E+00  1.338343049658301E+00  4.182875511436909E-18  1.000000000000000E+00
  9.648986369928996E+01  3.154449510706326E+00  1.338394511022627E+00 -2.460828287141090E-19  1.000000000000000E+00
  9.747770169154224E+01  3.154407353564554E+00  1.338443998116074E+00  3.716748371330926E-18  1.000000000000000E+00
  9.846552987858333E+01  3.154371852923952E+00  1.338505020266648E+00  7.448676889506865E-18  1.000000000000000E+00
  9.945334862455714E+01  3.154342954215939E+00  1.338577025016384E+00  2.945399913945514E-18  1.000000000000000E+00
  1.004411582783219E+02  3.154320582325637E+00  1.338659443485116E+00  2.773660526690378E-18  1.000000000000000E+00
  1.014289591741788E+02  3.154304645002495E+00  1.338751699665032E+00  1.248353811216706E-17  1.000000000000000E+00
  1.024167516325614E+02  3.154295036166151E+00  1.338853218906826E+00  1.175539709342844E-17  1.000000000000000E+00
  1.034045359606873E+02  3.154291639047221E+00  1.338963435486685E+00  1.106960977843814E-17  1.000000000000000E+00
  1.043923124531758E+02  3.154294329115115E+00  1.339081799183781E+00  1.030325114710520E-17  1.000000000000000E+00
  1.053800813926324E+02  3.154302976757519E+00  1.339207780835555E+00  1.771937133566398E-17  1.000000000000000E+00
  1.063678430502023E+02  3.154317449688016E+00  1.339340876871903E+00  1.261630749771624E-17  1.000000000000000E+00
  1.073555976860955E+02  3.154337615069283E+00  1.339480612858589E+00  1.187981796055271E-17  1.000000000000000E+00
  1.083433455500841E+02  3.154363341349165E+00  1.339626546104475E+00  7.117627807357942E-18  1.000000000000000E+00
  1.093310868819746E+02  3.154394499815296E+00  1.339778267406176E+00  1.471837043170404E-17  1.000000000000000E+00
  1.103188219120558E+02  3.154430965881019E+00  1.339935402017786E+00  1.385878860700514E-17  1.000000000000000E+00
  1.113065508615232E+02  3.154472620120870E+00  1.340097609942465E+00  8.981232320155978E-18  1.000000000000000E+00
  1.122942739428835E+02  3.154519349078065E+00  1.340264585647533E+00  8.577070836682249E-18  1.000000000000000E+00
  1.132819913603377E+02  3.154571045869198E+00  1.340436057305592E+00  8.075949623346347E-18  1.000000000000000E+00
  1.142697033101450E+02  3.154627610612997E+00  1.340611785661893E+00  1.747121259451631E-17  1.000000000000000E+00
  1.152574082504402E+02  3.154688950600976E+00  1.340791562322936E+00  1.645019234076968E-17  1.000000000000000E+00
  1.162451053193277E+02  3.154754980579685E+00  1.340975208548322E+00  1.375421611439183E-18  1.000000000000000E+00
  1.172327947848366E+02  3.154825622863274E+00  1.341162573634821E+00  5.241023028491673E-18  1.000000000000000E+00
  1.182204769048315E+02  3.154900807262927E+00  1.341353532972074E+00  4.814148162644501E-18  1.000000000000000E+00
  1.192081519274439E+02  3.154980471027538E+00  1.341547986302818E+00  8.598505238899106E-18  1.000000000000000E+00
  1.201958200914814E+02  3.155064558753662E+00  1.341745856048118E+00  8.095735751566285E-18  1.000000000000000E+00
  1.211834816268183E+02  3.155153022281158E+00  1.341947085735181E+00  1.156693785463231E-17  1.000000000000000E+00
  1.221711367547683E+02  3.155245820588007E+00  1.342151638555096E+00  2.881534446920033E-18  1.000000000000000E+00
  1.231587856884389E+02  3.155342919694830E+00  1.342359496068182E+00 -1.351293814958259E-18  1.000000000000000E+00
  1.241464286330695E+02  3.155444292586730E+00  1.342570657065680E+00 -1.272252180950938E-18  1.000000000000000E+00
  1.251340657863544E+02  3.155549919157283E+00  1.342785136588517E+00  2.745176418604985E-18  1.000000000000000E+00
  1.261216973387503E+02  3.155659786176899E+00  1.343002965096739E+00 -1.478409821932567E-18  1.000000000000000E+00
  1.271093234737703E+02  3.155773887285342E+00  1.343224187777206E+00 -5.454430408217304E-18  1.000000000000000E+00
  1.280969443682644E+02  3.155892223006107E+00  1.343448863972102E+00 -1.193640145309172E-18  1.000000000000000E+00
  1.290845601926868E+02  3.156014800778451E+00  1.343677066706968E+00 -5.185332932750265E-18  1.000000000000000E+00
  1.300721711113523E+02  3.156141635001363E+00  1.343908882294083E+00 -1.288357018842895E-17  1.000000000000000E+00
  1.310597772826803E+02  3.156272747082550E+00  1.344144409985298E+00 -8.069063127671650E-18  1.000000000000000E+00
  1.320473788594283E+02  3.156408165484640E+00  1.344383761647675E+00 -7.476452229044829E-18  1.000000000000000E+00
  1.330349759889150E+02  3.156547925760258E+00  1.344627061435474E+00  9.596348507002305E-19  1.000000000000000E+00
  1.340225688132340E+02  3.156692070567475E+00  1.344874445433176E+00  4.841977544776701E-18  1.000000000000000E+00
  1.350101574694573E+02  3.156840649657228E+00  1.345126061246130E+00  4.558528712524279E-18  1.000000000000000E+00
  1.364915329266277E+02  3.157071958715693E+00  1.345511769531586E+00  3.927175680176005E-18  1.000000000000000E+00
  1.374791117310888E+02  3.157231887162095E+00  1.345774681659033E+00 -3.594358342960498E-19  1.000000000000000E+00
  1.384666868104070E+02  3.157396478767049E+00  1.346042425125637E+00  3.717640505850658E-18  1.000000000000000E+00
  1.394542582813557E+02  3.157565813919939E+00  1.346315191985370E+00  7.555315659098736E-18  1.000000000000000E+00
  1.404418262566617E+02  3.157739979220356E+00  1.346593181873030E+00  7.233062115629425E-18  1.000000000000000E+00
  1.414293908451590E+02  3.157919067131624E+00  1.346876600910704E+00  6.809479039480126E-18  1.000000000000000E+00
  1.424169521519355E+02  3.158103175572633E+00  1.347165660498890E+00  6.410679759914223E-18  1.000000000000000E+00
  1.434044719380111E+02  3.158292400052481E+00  1.347460565066051E+00  6.035229570775308E-18  1.000000000000000E+00
  1.443917096512528E+02  3.158486799626376E+00  1.347761461603589E+00  1.631671390899632E-18  1.000000000000000E+00
  1.453786275092774E+02  3.158686473294056E+00  1.348068552129966E+00  5.465014173104699E-18  1.000000000000000E+00
  1.463652303294350E+02  3.158891531190848E+00  1.348382049804277E+00  1.218262870006716E-18  1.000000000000000E+00
  1.473515228435608E+02  3.159102085901136E+00  1.348702165460406E+00  1.146982113508740E-18  1.000000000000000E+00
  1.483375096993932E+02  3.159318251756774E+00  1.349029106020173E+00  1.079888097601071E-18  1.000000000000000E+00
  1.493231954619849E+02  3.159540144113835E+00  1.349363072918758E+00  5.056717032753717E-18  1.000000000000000E+00
  1.503085846151073E+02  3.159767878616430E+00  1.349704260564596E+00  4.761056858176921E-18  1.000000000000000E+00
  1.512936815626464E+02  3.160001570456530E+00  1.350052854855300E+00  4.482746954624099E-18  1.000000000000000E+00
  1.522784906299874E+02  3.160241333638679E+00  1.350409031770039E+00 -5.863816401728556E-18  1.000000000000000E+00
  1.532630160653898E+02  3.160487280258294E+00  1.350772956057134E+00 -9.434414977097154E-18  1.000000000000000E+00
  1.542472620413493E+02  3.160739519801811E+00  1.351144780033580E+00 -8.883285748454796E-18  1.000000000000000E+00
  1.552312326559465E+02  3.160998158476386E+00  1.351524642510811E+00 -4.455203790945157E-18  1.000000000000000E+00
  1.562149319341826E+02  3.161263298576113E+00  1.351912667858368E+00 -4.313335241728866E-18  1.000000000000000E+00
  1.571983638292992E+02  3.161535037890891E+00  1.352308965214359E+00 -8.084979884054939E-18  1.000000000000000E+00
  1.581815322240838E+02  3.161813469163157E+00  1.352713627848644E+00 -3.591715212147794E-18  1.000000000000000E+00
  1.591644409321590E+02  3.162098679596705E+00  1.353126732681882E+00 -3.382115243381265E-18  1.000000000000000E+00
  1.601470936992550E+02  3.162390750420793E+00  1.353548339960700E+00  7.144299158781383E-19  1.000000000000000E+00
  1.611294942044662E+02  3.162689756511742E+00  1.353978493086631E+00 -3.342247884099840E-18  1.000000000000000E+00
  1.621116460614893E+02  3.162995766073205E+00  1.354417218593989E+00  1.077996713241720E-17  1.000000000000000E+00
  1.630935528198455E+02  3.163308840375354E+00  1.354864526269684E+00  1.015137708264869E-17  1.000000000000000E+00
  1.640752179660836E+02  3.163629033552332E+00  1.355320409406017E+00  1.660002891127993E-18  1.000000000000000E+00
  1.650566449249659E+02  3.163956392456494E+00  1.355784845175950E+00 -8.159056656842373E-18  1.000000000000000E+00
  1.660378370606361E+02  3.164290956567273E+00  1.356257795119041E+00 -3.679378177029495E-18  1.000000000000000E+00
  1.670187976777681E+02  3.164632757951841E+00  1.356739205725309E+00 -3.464992246679370E-18  1.000000000000000E+00
  1.684898115918895E+02  3.165159081857785E+00  1.357477033114872E+00 -3.283799870733298E-18  1.000000000000000E+00
  1.694702074905150E+02  3.165519068280474E+00  1.357979268731063E+00 -3.092552262276980E-18  1.000000000000000E+00
  1.704503829848059E+02  3.165886346365306E+00  1.358489669464462E+00 -2.912476412776687E-18  1.000000000000000E+00
  1.714303411255569E+02  3.166260915546490E+00  1.359008123256091E+00  1.249005576579357E-18  1.000000000000000E+00
  1.724100849100877E+02  3.166642768390126E+00  1.359534507357681E+00 -2.696602057848994E-18  1.000000000000000E+00
  1.733896172832733E+02  3.167031890797383E+00  1.360068689227080E+00 -6.410386098162264E-18  1.000000000000000E+00
  1.743689411385561E+02  3.167428262229035E+00  1.360610527425737E+00 -5.920846888494551E-18  1.000000000000000E+00
  1.753480593189405E+02  3.167831855947238E+00  1.361159872508422E+00 -1.710111270572729E-18  1.000000000000000E+00
  1.763269746179689E+02  3.168242639270696E+00  1.361716567896410E+00 -1.610645903818781E-18  1.000000000000000E+00
  1.773056897806802E+02  3.168660573839588E+00  1.362280450726520E+00  2.461091455261490E-18  1.000000000000000E+00
  1.782842075045511E+02  3.169085615886929E+00  1.362851352669566E+00  6.177565909333354E-18  1.000000000000000E+00
  1.792625304404197E+02  3.169517716513359E+00  1.363429100712912E+00 -2.012173509802954E-18  1.000000000000000E+00
  1.802406611933912E+02  3.169956821962646E+00  1.364013517902928E+00  1.959779859198919E-18  1.000000000000000E+00
  1.812186023237276E+02  3.170402873895564E+00  1.364604424044202E+00 -5.975377359653175E-18  1.000000000000000E+00
  1.821963563477200E+02  3.170855809660065E+00  1.365201636353338E+00 -9.478647701478519E-18  1.000000000000000E+00
  1.831739257385437E+02  3.171315562556059E+00  1.365804970066078E+00 -1.277618964081854E-17  1.000000000000000E+00
  1.841513129270983E+02  3.171782062093349E+00  1.366414238997268E+00 -1.588002295278000E-17  1.000000000000000E+00
  1.851285203028297E+02  3.172255234241596E+00  1.367029256053929E+00 -2.276031061614878E-17  1.000000000000000E+00
  1.861055502145376E+02  3.172735001671411E+00  1.367649833702268E+00 -7.880177079677848E-18  1.000000000000000E+00
  1.870824049711663E+02  3.173221283985970E+00  1.368275784390026E+00 -1.126154149170737E-17  1.000000000000000E+00
  1.880590868425808E+02  3.173713997942670E+00  1.368906920925934E+00 -1.072327289480867E-17  1.000000000000000E+00
  1.890355980603262E+02  3.174213057664649E+00  1.369543056818407E+00 -1.393514418008702E-17  1.000000000000000E+00
  1.900119408183737E+02  3.174718374842028E+00  1.370184006575851E+00 -1.707339875998861E-17  1.000000000000000E+00
  1.914761438023289E+02  3.175487884686588E+00  1.371154054615255E+00 -1.561032369216843E-17  1.000000000000000E+00
  1.924520747697247E+02  3.176008444877160E+00  1.371806236368905E+00 -1.470554174932503E-17  1.000000000000000E+00
  1.934278446708373E+02  3.176534936947542E+00  1.372462594167720E+00 -1.003041021714916E-17  1.000000000000000E+00
  1.944034555393829E+02  3.177067263861851E+00  1.373122949837689E+00 -1.720483928908529E-17  1.000000000000000E+00
  1.953789093753431E+02  3.177605327082668E+00  1.373787127287145E+00 -2.395884788294867E-17  1.000000000000000E+00
  1.963542081456184E+02  3.178149026711277E+00  1.374454952621450E+00 -1.864171590474826E-17  1.000000000000000E+00
  1.973293537846671E+02  3.178698261620016E+00  1.375126254238606E+00 -9.822200367763061E-18  1.000000000000000E+00
  1.983043481951329E+02  3.179252929577252E+00  1.375800862908049E+00 -5.329116409415216E-18  1.000000000000000E+00
  1.992791932484587E+02  3.179812927365417E+00  1.376478611834639E+00 -8.828922475925538E-18  1.000000000000000E+00
  2.002538907854878E+02  3.180378150892591E+00  1.377159336709774E+00  1.480286505869243E-18  1.000000000000000E+00
  2.012284426170533E+02  3.180948495298076E+00  1.377842875751331E+00 -2.408440716961759E-18  1.000000000000000E+00
  2.022028505245553E+02  3.181523855052365E+00  1.378529069734003E+00  7.516155689471672E-18  1.000000000000000E+00
  2.031771162605261E+02  3.182104124051950E+00  1.379217762011417E+00  1.479132490189274E-17  1.000000000000000E+00
  2.041512415491837E+02  3.182689195709300E+00  1.379908798531278E+00  1.393667940059055E-17  1.000000000000000E+00
  2.051252280869742E+02  3.183278963038387E+00  1.380602027844614E+00  1.313164491424074E-17  1.000000000000000E+00
  2.060990775431034E+02  3.183873318736072E+00  1.381297301110087E+00  1.237333133459390E-17  1.000000000000000E+00
  2.070727915600561E+02  3.184472155259643E+00  1.381994472094168E+00  7.871123799798780E-18  1.000000000000000E+00
  2.080463717541065E+02  3.185075364900765E+00  1.382693397167898E+00  7.416857659922725E-18  1.000000000000000E+00
  2.090198197158166E+02  3.185682839856102E+00  1.383393935300813E+00  1.088443916530776E-17  1.000000000000000E+00
  2.104797471401435E+02  3.186601813881693E+00  1.384447464853581E+00  9.956531480446345E-18  1.000000000000000E+00
  2.114528713153600E+02  3.187219480460591E+00  1.385151435597910E+00  1.315885483578588E-17  1.000000000000000E+00
  2.124258686296874E+02  3.187841035242248E+00  1.385856546120311E+00  1.240046810761689E-17  1.000000000000000E+00
  2.133987405638885E+02  3.188466370790161E+00  1.386562666954862E+00  7.802648760797799E-18  1.000000000000000E+00
  2.143714885755800E+02  3.189095379910050E+00  1.387269671168605E+00  3.584673960226298E-18  1.000000000000000E+00
  2.153441140996692E+02  3.189727955703091E+00  1.387977434345993E+00 -3.877001661498074E-19  1.000000000000000E+00
  2.163166185487801E+02  3.190363991616960E+00  1.388685834572611E+00 -4.772357820740819E-19  1.000000000000000E+00
  2.172890033136718E+02  3.191003381494763E+00  1.389394752418289E+00 -4.322288890633200E-18  1.000000000000000E+00
  2.182612697636479E+02  3.191646019621950E+00  1.390104070919640E+00 -1.374814937879756E-17  1.000000000000000E+00
  2.192334192469575E+02  3.192291800771265E+00  1.390813675562095E+00 -3.568687210357384E-18  1.000000000000000E+00
  2.202054530911876E+02  3.192940620245807E+00  1.391523454261451E+00 -7.227898139510020E-18  1.000000000000000E+00
  2.211773726036486E+02  3.193592373920260E+00  1.392233297344954E+00 -3.062216778133838E-18  1.000000000000000E+00
  2.221491790717502E+02  3.194246958280341E+00  1.392943097531929E+00 -8.785779812316522E-18  1.000000000000000E+00
  2.231208737633708E+02  3.194904270460518E+00  1.393652749913960E+00 -4.425145000255016E-18  1.000000000000000E+00
  2.240924579272190E+02  3.195564208280033E+00  1.394362151934629E+00 -3.177209890022781E-19  1.000000000000000E+00
  2.250639327931876E+02  3.196226670277289E+00  1.395071203368798E+00 -9.926216221131161E-18  1.000000000000000E+00
  2.260352995727002E+02  3.196891555742632E+00  1.395779806301454E+00 -1.320482639763999E-17  1.000000000000000E+00
  2.270065594590508E+02  3.197558764749552E+00  1.396487865106094E+00 -1.255822955233249E-17  1.000000000000000E+00
  2.284632514305130E+02  3.198563718318461E+00  1.397548729462122E+00 -2.482787774868428E-17  1.000000000000000E+00
  2.294342491886304E+02  3.199236304404085E+00  1.398255024398885E+00 -1.408521763064732E-17  1.000000000000000E+00
  2.304051440920887E+02  3.199910870870959E+00  1.398960458214425E+00 -9.553108247454887E-18  1.000000000000000E+00
  2.313759372566200E+02  3.200587321662789E+00  1.399664945301169E+00 -1.283922783676925E-17  1.000000000000000E+00
  2.323466297815745E+02  3.201265561651676E+00  1.400368402213289E+00 -1.582494837229416E-17  1.000000000000000E+00
  2.333172227502180E+02  3.201945496659986E+00  1.401070747642268E+00 -2.421420528225569E-17  1.000000000000000E+00
  2.342877172300225E+02  3.202627033480931E+00  1.401771902392065E+00 -2.282979783089959E-17  1.000000000000000E+00
  2.352581142729513E+02  3.203310079897848E+00  1.402471789353910E+00 -1.399046243428222E-17  1.000000000000000E+00
  2.362284149157388E+02  3.203994544702249E+00  1.403170333480719E+00 -9.371887814528096E-18  1.000000000000000E+00
  2.371986201801633E+02  3.204680337710648E+00  1.403867461761178E+00 -8.836701346253980E-18  1.000000000000000E+00
  2.381687310733157E+02  3.205367369780205E+00  1.404563103193493E+00 -4.627508331287945E-18  1.000000000000000E+00
  2.391387485878621E+02  3.206055552823229E+00  1.405257188758840E+00 -6.612803448308614E-19  1.000000000000000E+00
  2.401086737023010E+02  3.206744799820547E+00  1.405949651394535E+00  8.897642815750815E-18  1.000000000000000E+00
  2.410785073812156E+02  3.207435024833797E+00  1.406640425966947E+00  8.390360253309881E-18  1.000000000000000E+00
  2.420482505755207E+02  3.208126143016661E+00  1.407329449244175E+00  4.146651498845170E-19  1.000000000000000E+00
  2.430179042227052E+02  3.208818070625065E+00  1.408016659868512E+00 -3.300832443265223E-18  1.000000000000000E+00
  2.444722188109879E+02  3.209857299257681E+00  1.409043947398088E+00  4.461411731500499E-18  1.000000000000000E+00
  2.454416526059034E+02  3.210550891363626E+00  1.409726369999135E+00 -8.799823887359170E-18  1.000000000000000E+00
  2.464110000325613E+02  3.211245008595405E+00  1.410406779553086E+00 -1.198217775481376E-17  1.000000000000000E+00
